"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","opp_formacao"
"97","Atlético Mineiro","2021",16,"sáb","Em casa","Palmeiras","4-2-3-1","V",2,-4,9.3,-0.199999999999999,-0.0282866256550467,0.0425536451852242,0,-1.11022302462516e-16,0,3,-0.3,0.599999999999998,-0.799999999999999,-0.4,5,6,-0.6,0.0833333333333333,0,"4-2-3-1"
"98","Atlético Mineiro","2021",19,"qua","Em casa","Grêmio","4--4-2","V",10,-4,11.9,3.7,0.119353760274813,0.0662807514123304,-1.5,0.0109523809523809,1,1,0.7,2.8,-3.3,1.4,15,14,0.6,-0.0166666666666667,0.1,"4--3-3"
"99","Atlético Mineiro","2021",21,"sáb","Em casa","Sport Recife","4-2-3-1","V",18,-2,17.1,4.8,0.0788896328989208,0.114569684701264,-1.9,-0.0694444444444444,-1,2.8,0,4.9,-2.2,1.9,16,20,-0.4,0.166666666666667,0.1,"4-2-3-1"
"100","Atlético Mineiro","2021",23,"sáb","Em casa","Internacional","4--4-2","V",1,-2,11.7,4.6,-0.103757164747877,-0.0200067356104508,-2,-0.18,0,-0.6,0.0999999999999999,4.4,-2.3,-0.9,5,3,0.2,0.133333333333333,0.1,"4-2-3-1"
"101","Atlético Mineiro","2021",25,"sáb","Em casa","Ceará","4-2-3-1","V",11,-8,9.6,3.2,-0.0151989092778567,0.0685826162141952,-0.4,0.184285714285714,2,2.6,0.4,1.1,-0.799999999999999,-1.3,15,19,-0.1,0.0166666666666666,0.1,"4-2-3-1"
"102","Atlético Mineiro","2021",26,"qua","Em casa","Santos","4-2-3-1","V",10,-8,5.59999999999999,4.6,0.0654039746802905,0.0350930502246291,-1.7,-0.153333333333333,0,2.2,0.2,-0.900000000000002,0.300000000000001,2.2,12,18,-0.1,0.15,0.1,"3-4-1-2"
"103","Atlético Mineiro","2021",28,"dom","Em casa","Cuiabá","4-2-3-1","V",9,-2,13.5,5.4,0.0161417748917749,-0.0314339826839827,-1.5,-0.0858730158730159,1,0.6,0.3,5.2,-3,0.5,9,11,-1.7,-2.77555756156289e-17,0,"4--4-2"
"104","Atlético Mineiro","2021",30,"dom","Em casa","América (MG)","4-2-3-1","V",4,-1,10.9,0.100000000000001,0.0819053480209087,0.0279138956856348,-2.6,-0.225595238095238,1,1.4,-0.8,3.1,0.200000000000001,-0.699999999999999,4,5,-0.2,-0.05,0,"4--3-3"
"105","Atlético Mineiro","2021",31,"qua","Em casa","Corinthians","4-2-3-1","V",4,-3,-2.6,1.6,-0.0530425495557075,0.0233948507632718,-1.1,-0.168095238095238,0,3.7,0.2,0.5,0.4,2,3,7,-0.3,0.0666666666666667,0,"4-1-4-1"
"106","Atlético Mineiro","2021",34,"sáb","Em casa","Juventude","4-2-3-1","V",9,-3,8.8,3.1,0.0352766995646252,0.0395370109766394,-0.7,-0.146309523809524,-2,1.2,0.8,5.7,-0.699999999999999,1,11,12,-1.6,0.1,0,"5--4-1"
"107","Atlético Mineiro","2021",36,"dom","Em casa","Fluminense","4-2-2-2","V",6,2,4.40000000000001,3.9,-0.0422765478415633,0.0212014576410861,-0.6,0.0733333333333333,-3,2.7,-0.1,9.7,-2.4,-0.199999999999999,4,4,-1.2,-0.0166666666666667,0,"4--3-3"
"108","Atlético Mineiro","2021",37,"dom","Em casa","Bragantino","4-2-3-1","V",9,-4,6.9,-0.200000000000003,-0.0984642153175939,0.0704499241504222,-0.4,-0.151666666666667,-1,-3,0.4,2.7,-5.7,-0.9,15,13,-0.5,0,0,"4-2-3-1"
"109","Avaí","2019",11,"dom","Em casa","Goiás","4-2-3-1","E",-8,-5,9.9,-0.200000000000001,-0.131430285400874,-0.0586055447820154,-0.7,0.00912337662337659,1,-1.6,-0.7,3.8,5,0,-8,-3,-0.4,-0.0666666666666667,-0.1,"4-2-3-1"
"110","Avaí","2019",13,"dom","Em casa","Botafogo (RJ)","4-2-3-1","D",-5,6,-1.2,6.7,-0.0964257964257965,-0.055545843045843,1,-0.0965584415584415,-1,4.3,0.7,11.2,6.3,2.1,-9,-11,-0.5,0,0,"4-1-4-1"
"111","Avaí","2019",14,"dom","Em casa","Cruzeiro","4--3-3","E",-1,1,-1.6,1.9,-0.0610100455100455,-0.0142607392607393,1.4,-0.0311471861471863,-1,2.7,-0.6,4.3,3.1,1,-1,-2,0.9,0.05,0,"4-2-3-1"
"112","Avaí","2019",16,"dom","Em casa","Corinthians","4--3-3","E",-7,10,-1.6,1.2,-0.137051345340819,-0.0461647514279093,1.8,-0.0775108225108224,-3,3.3,0.5,2.2,4.7,-0.0999999999999996,-13,-17,1.3,-0.1,0,"4-1-4-1"
"113","Avaí","2019",18,"sáb","Em casa","Flamengo","4--5-1","D",-23,7,-11,-2.7,-0.194884784755474,-0.149236108718867,2.9,0.0172510822510823,-2,0.6,0.4,2.6,4.4,-1.6,-19,-30,0.8,0.0916666666666667,0,"4-2-3-1"
"114","Avaí","2019",29,"qua","Em casa","Fortaleza","4--3-3","D",-7,7,3.59999999999999,2.8,-0.00622269886975768,-0.0834199134199134,0.899999999999999,-0.104603174603175,0,-0.3,0.1,3.1,9.1,1,-9,-14,0.6,-0.283333333333333,0,"4--4-2"
"115","Avaí","2019",31,"qua","Em casa","Santos","3--4-3","D",-10,13,-14.1,-1.5,-0.0362207395399951,-0.0677525585906593,2.1,-0.125952380952381,-5,2.4,-1.3,3.6,6.1,-1,-22,-23,0.7,-0.05,0,"4--3-3"
"116","Avaí","2019",34,"dom","Em casa","Chapecoense","4--3-3","D",-6,6,2.8,-1.6,0.0252615753699345,-0.0530337206652996,-0.5,-0.005,-2,-1.3,0.3,-2.8,3.8,-2.2,-12,-12,2.4,0.05,0.05,"4-2-3-1"
"117","Avaí","2019",36,"dom","Em casa","Fluminense","4--3-3","E",-4,8,-14.3,-4.3,-0.0698856630125979,-0.0390227316543106,0.3,-0.0840476190476188,-3,4.1,-0.3,-1.7,1.5,-0.799999999999999,-11,-12,2.9,0.2,0.05,"4-4-1-1"
"118","Bahia","2019",10,"sáb","Em casa","Santos","4--3-3","D",-2,5,-14.1,-1.8,-0.0831843170664008,-0.00170721648343132,-0.2,0.0467893217893218,-2,0.9,0.2,1,-4.7,1,-9,-7,-1.9,0.1,0,"3--4-3"
"119","Bahia","2019",11,"sáb","Em casa","Cruzeiro","4-1-4-1","E",0,-3,-8.09999999999999,0.6,-0.0741533117725068,-0.00652616389458493,0.5,0.039062049062049,1,3.7,-0.5,-2.4,-3.6,0.0999999999999996,2,3,0.2,0.133333333333333,0,"4--3-3"
"120","Bahia","2019",13,"dom","Em casa","Flamengo","4--3-3","V",-12,-5,-17.2,-4.3,-0.0771426060535434,-0.0425004321147697,0.100000000000001,0.151507936507936,3,0.6,0.2,-6.7,0,0.199999999999999,-7,-7,0,0.1,0,"4-2-3-1"
"121","Bahia","2019",15,"dom","Em casa","Goiás","4-2-3-1","E",3,-10,2.3,-2.2,0.0218769629063746,0.0498294924030218,-0.8,0.264642857142857,3,2,-0.2,-3.5,-2.5,0,5,13,1.3,0.166666666666667,-0.1,"4--4-2"
"122","Bahia","2019",17,"sáb","Em casa","CSA","4-2-3-1","V",6,-6,8,0.799999999999999,0.117887426900585,0.0631004594820384,-1.1,0.206111111111111,3,-2.5,-0.6,1.8,-0.4,-0.5,8,12,1.3,0.1,0,"4--4-2"
"123","Bahia","2019",19,"dom","Em casa","Fortaleza","4-2-3-1","E",-3,-8,0.0999999999999943,-0.6,0.0547005772005772,-0.0204310966810967,0.100000000000001,0.0366666666666667,3,1.5,0.5,-0.600000000000001,0.5,1.3,5,5,0.7,0.0166666666666667,-0.05,"4-2-3-1"
"124","Bahia","2019",21,"qua","Em casa","Botafogo (RJ)","4-1-4-1","V",3,-8,1.1,1.5,0.0786678371508092,0.0469452318407426,-2.6,-0.0550396825396825,3,6.1,0.2,2.6,-0.6,3.2,8,11,0.6,0.2,0,"4-4-1-1"
"125","Bahia","2019",24,"qua","Em casa","São Paulo","4-1-4-1","E",6,-1,-6.8,-2.1,0.0408645220448626,0.0851429697753227,-1.2,-0.183095238095238,2,-1.6,-0.8,-2.5,-1,-2.8,5,7,-1.3,0.2,0,"4-2-3-1"
"126","Bahia","2019",27,"seg","Em casa","Ceará","4-1-4-1","D",3,-2,2.3,-4.2,-0.0151375342250964,0.0375977443609022,-0.4,-0.0166666666666666,2,1.9,-0.2,-9.9,-3,2.3,5,5,-0.3,0.2,-0.05,"4-3-1-2"
"127","Bahia","2019",28,"sáb","Em casa","Internacional","4--3-3","D",-1,2,-4.9,-2.2,-0.00169199221830796,-0.00130211721542994,-1.5,-0.287575757575758,1,2.6,-0.9,-2.8,-1.9,1.6,-4,-3,-1.6,0.3,0,"4-2-3-1"
"128","Bahia","2019",31,"qua","Em casa","Chapecoense","4--3-3","E",1,-1,1,1.3,-0.0430179669121653,-0.0841937200861686,-1.2,0.132619047619048,2,0.4,1.1,3.2,-2.4,2.4,1,2,-1.2,0.15,0,"4-2-3-1"
"129","Bahia","2019",33,"dom","Em casa","Palmeiras","4--3-3","E",-5,7,-6.5,-4.3,0.0470029770561471,-0.0194096006967861,0.8,-0.0491666666666668,-2,2.7,-0.4,-1.3,-0.399999999999999,4.2,-14,-12,-0.8,0.15,-0.1,"4-2-3-1"
"130","Bahia","2019",37,"qui","Em casa","Vasco da Gama","4--3-3","E",0,4,6.3,4.1,-0.0914242815297803,-0.0510883227315452,0.5,-0.0991666666666666,-3,5.2,0.1,6.4,-2.6,0.300000000000001,-3,-4,-1.2,0.175,-0.125,"4--3-3"
"131","Bahia","2020",10,"dom","Em casa","Atl Goianiense","4-1-4-1","D",3,5,-2.3,-1,0.0555589018824314,0.0339263106174871,0.9,-0.0174999999999998,-2,-2,0.3,-5.3,-3.8,1.9,-1,-2,0.4,0.15,0,"4-2-3-1"
"132","Bahia","2020",13,"dom","Em casa","Sport Recife","4--4-2","D",0,11,8.2,6,-0.00828502415458937,-0.061722435350952,-0.6,-0.312218614718615,-2,-1.1,0.8,8.6,0.0999999999999996,-1.9,-13,-11,-0.3,-0.3,-0.1,"4-2-3-1"
"133","Bahia","2020",14,"qua","Em casa","Vasco da Gama","4-2-3-1","V",2,2,3.90000000000001,5.3,0.00509295407633004,-0.0182336202444898,-0.300000000000001,-0.0617063492063492,-1,2.3,0.7,9.6,-0.0999999999999996,-2,-4,0,-1.7,0,0,"4-2-3-1"
"134","Bahia","2020",17,"seg","Em casa","Atlético Mineiro","4--4-2","V",-9,-1,-11.9,-3.2,-0.0520747225135433,-0.0308458995873183,-0.7,0.0233333333333332,-1,-5,-0.1,-2.5,1.3,-0.199999999999999,-11,-8,2.4,-0.0583333333333333,0,"4-1-4-1"
"135","Bahia","2020",18,"qua","Em casa","Fortaleza","4-2-3-1","V",3,8,-1.5,3.9,0.00497199660243142,-0.0368518076126772,0.1,-0.24,-5,0.6,1.4,5.6,3.8,0.800000000000001,-7,-5,1.3,-0.05,0,"4--4-2"
"136","Bahia","2020",20,"dom","Em casa","Botafogo (RJ)","4-2-3-1","V",5,-1,2.1,3.4,0.0325913664340773,0.0202611774414843,-1.8,-0.136923076923077,0,-1.5,1.5,4.7,1,-0.0999999999999996,2,6,-0.6,0,-0.1,"4--3-3"
"137","Bahia","2020",23,"sáb","Em casa","São Paulo","4--3-3","D",-9,8,-15,-2.9,-0.0638976069814979,-0.0483569676270665,0,-0.23797619047619,-2,-0.5,0.0999999999999999,-2.6,2.6,-0.0999999999999996,-8,-17,1.6,0.05,0,"4--4-2"
"138","Bahia","2020",24,"sáb","Em casa","Ceará","4-2-3-1","D",-8,3,4.40000000000001,-0.0999999999999996,-0.0725667633020574,-0.0797184188360659,0.2,-0.1025,-1,-6.6,-0.4,6.9,-2.7,-2.3,-4,-11,-0.1,0.075,0,"4-2-3-1"
"139","Bahia","2020",27,"dom","Em casa","Internacional","4-2-3-1","D",-2,10,-3.3,3.1,-0.0636060834590246,-0.0420695970695971,2.4,0.159484126984127,-1,3.1,-0.6,3.4,-2.8,0.5,-4,-12,-1.8,0.1,-0.05,"4-1-4-1"
"140","Bahia","2020",30,"qui","Em casa","Corinthians","4-2-3-1","V",-2,14,-0.100000000000001,1,0.0383956214064573,-0.00435260946483856,0.800000000000001,-0.306230158730159,-6,-1.1,-0.6,0.699999999999999,-3.8,0,-10,-16,-0.5,-0.1,0,"4-2-3-1"
"141","Bahia","2020",31,"qua","Em casa","Atl Paranaense","4-2-3-1","V",1,13,1.3,4.4,0.014849774408598,-0.0322428551840316,0.3,-0.246587301587302,-4,-1.3,-0.9,8.4,-0.200000000000001,1.5,-7,-12,0.8,0,0,"4-2-3-1"
"142","Bahia","2020",34,"qua","Em casa","Fluminense","4-1-4-1","D",-6,2,-0.5,1.1,0.0742082917082917,-0.0553570857247328,1.2,0.208888888888889,-1,4.3,0,0,-2.6,1.2,-9,-8,-0.1,-0.05,0,"4-2-3-1"
"143","Bahia","2020",35,"sáb","Em casa","Goiás","4--3-3","E",0,-4,4.7,-0.399999999999999,0.119124649859944,-0.00369270435446904,0.100000000000001,0.0403174603174604,1,-1.3,-0.2,2.6,0.300000000000001,2.4,-4,4,0.5,-0.025,0,"3--5-2"
"144","Bahia","2020",38,"qui","Em casa","Santos","3--4-3","V",0,-5,-7.5,-2.7,0.108104289501348,0.0191220462543992,0.7,0.0416666666666667,2,1.6,-0.7,-5.8,1.2,1,1,5,-0.0999999999999996,-0.175,0,"4-4-1-1"
"145","Bahia","2021",10,"qua","Em casa","Juventude","4--3-3","V",11,1,10.8,4.5,-0.029489618568566,0.0958243510875089,1.3,0.104166666666667,0,1.4,0,9.3,3.2,0.800000000000001,5,10,0.2,-0.05,-0.0333333333333333,"4-1-4-1"
"146","Bahia","2021",12,"dom","Em casa","Flamengo","4-2-3-1","D",-6,5,-9.3,-4.4,-0.0660087135087135,-0.0216666666666667,0.9,0.0313888888888887,0,0.6,-0.3,2.4,2.6,-2.9,-3,-11,1.1,0.03,0,"4-2-3-1"
"147","Bahia","2021",14,"dom","Em casa","Sport Recife","4--3-3","D",5,11,6.4,3.5,0.0880828090038617,0.0136382039013618,1.1,-0.0313888888888889,-2,-1.2,-0.7,8.7,0.9,-3,0,-6,0.3,-0.1,-0.05,"4-2-3-1"
"148","Bahia","2021",16,"dom","Em casa","Atl Goianiense","4--4-2","D",2,8,2.7,3.8,0.0411638361638362,-0.0179426129426129,-0.4,-0.1975,-1,2.1,-0.2,14,1.3,-1.2,-6,-6,0.4,-0.1,-0.0333333333333333,"4-2-3-1"
"149","Bahia","2021",19,"sáb","Em casa","Fortaleza","4-2-3-1","V",-8,8,-0.100000000000001,-5.1,0.0701499158736001,-0.0370818070818071,0.7,-0.134444444444444,-5,5.2,-0.3,9,-0.5,0.0999999999999996,-11,-16,-0.6,0,-0.05,"3--4-3"
"150","Bahia","2021",21,"sáb","Em casa","Bragantino","4--3-3","E",-3,9,-6.4,1.4,0.0535853035853036,-0.0519425019425019,-0.5,-0.20015873015873,-2,5.8,0.0999999999999999,6.7,-0.800000000000001,-0.699999999999999,-5,-12,-0.4,-0.1,0,"4-2-3-1"
"151","Bahia","2021",23,"qua","Em casa","Ceará","4-1-4-1","E",0,2,-0.399999999999999,0.199999999999999,0.00965249662618084,0.00151098901098901,0.3,0.0398809523809524,-2,4.6,0.2,8.1,0.399999999999999,-2.6,-3,-2,0.2,-0.1,0,"4--4-2"
"152","Bahia","2021",26,"ter","Em casa","Palmeiras","4-2-3-1","E",-3,-3,-10.9,-4.4,0.0565869193003917,0.0215430402930403,0.3,0.114761904761905,1,5.6,-1.9,-0.599999999999998,0,-2,-1,0,0.5,0.05,0,"4--4-2"
"153","Bahia","2021",28,"dom","Em casa","Chapecoense","4--4-2","V",2,-11,-0.5,0.4,0.122073792220851,0.0264524201288907,-1.3,0.101287878787879,4,1.8,-0.4,-1.6,0.199999999999999,0.6,8,13,0.7,0.05,-0.05,"5--3-2"
"154","Bahia","2021",30,"dom","Em casa","São Paulo","4-1-4-1","V",2,1,-12.5,-1,0.123593998357426,0.0534791508576675,0.5,0.0123809523809523,0,0.0999999999999996,-1.8,-5.6,3.8,2.7,0,1,0.6,0,0,"3--5-2"
"155","Bahia","2021",32,"qui","Em casa","Atlético Mineiro","4-2-3-1","D",-9,0,-13.4,-3.8,0.100469012841304,-0.0245443445443445,0.9,0.191666666666667,2,2.8,-0.0999999999999999,-4.5,1.1,1,-9,-9,1.6,0,0,"4-2-3-1"
"156","Bahia","2021",34,"dom","Em casa","Cuiabá","4-2-3-1","E",2,1,-0.5,-0.0999999999999996,0.120118664015723,0.0248494397759104,-0.100000000000001,-0.124444444444444,-1,3.6,-0.9,-1.2,1.3,3.1,0,1,0.6,-0.2,0,"4--4-2"
"157","Bahia","2021",36,"sex","Em casa","Grêmio","4-2-3-1","V",-6,-5,-8.9,-0.300000000000001,0.0186771561771562,-0.0432972582972583,0.2,-0.0366666666666668,3,4.6,0.3,1.9,-1.4,1,-3,-1,-0.3,-0.0666666666666667,0,"4-2-3-1"
"158","Bahia","2021",37,"dom","Em casa","Fluminense","4-2-3-1","V",2,1,-7.7,-0.700000000000001,0.128939671439671,0.013697952374423,0.7,0.218333333333333,-1,3,-0.5,-2.1,-3.7,-1,-1,1,-0.4,0,0,"4--3-3"
"159","Botafogo (RJ)","2019",11,"dom","Em casa","Santos","4-1-4-1","D",-4,1,-3.40000000000001,-8.5,0.0137695830066942,0.021634631726838,0.5,0.120714285714286,-3,-6.4,-0.5,-2.2,-3.8,-1.5,-7,-5,-0.3,-0.0333333333333333,0,"3--4-3"
"160","Botafogo (RJ)","2019",16,"seg","Em casa","Chapecoense","4-2-3-1","E",0,-10,6.5,-3.4,0.0673201798201798,0.00892357642357641,0.4,0.193611111111111,1,-2.3,-0.3,-3.4,-2.8,-2.6,7,10,0,-0.15,0,"4-2-3-1"
"161","Botafogo (RJ)","2019",20,"sáb","Em casa","São Paulo","4-1-4-1","D",-3,5,-4.4,-3.6,-0.0859171092065829,-0.0804055009318167,2.8,0.0752777777777777,-1,-4.8,-0.1,1.9,1.2,-3.4,-9,-8,-0.6,0.0166666666666667,-0.05,"4-1-4-1"
"162","Botafogo (RJ)","2019",23,"dom","Em casa","Fluminense","4--4-2","D",0,1,-4.5,-6,0.054367446279211,-0.000754441636794577,0.9,-0.0326190476190478,-1,-2.2,-0.4,-5.7,-1.5,-2.3,-5,-1,-0.4,0.1,0.1,"4-1-4-1"
"163","Botafogo (RJ)","2019",24,"qua","Em casa","Goiás","4-3-1-2","V",-3,1,12.9,0.5,-0.0323480604362957,-0.0764567948391478,1.1,-0.0707142857142857,-2,-1,0.5,-4,-2.8,-2.7,-8,-4,-0.7,0.05,0.2,"4--3-3"
"164","Botafogo (RJ)","2019",27,"seg","Em casa","CSA","4-2-3-1","V",-4,-3,10.4,-1,-0.0281576103634928,-0.0503323637147167,0.0999999999999996,-0.0783116883116883,-2,-4.1,-0.2,-0.800000000000001,-1.8,-1.6,-4,-1,-0.3,-0.233333333333333,0.15,"4-1-4-1"
"165","Botafogo (RJ)","2019",29,"qui","Em casa","Cruzeiro","4-2-3-1","D",-2,9,-0.0999999999999943,-2.5,-0.00528149696880348,-0.0383923489651044,1.8,0.0797619047619047,-4,-1.9,0,-3.5,-1.2,-1.4,-8,-11,-0.2,-0.25,0.2,"4-2-3-1"
"166","Botafogo (RJ)","2019",31,"qui","Em casa","Flamengo","4-1-4-1","D",-11,12,-20.1,-4.6,-0.0877557607511167,-0.148958722735813,3.5,-0.0292857142857141,-6,-2.4,0.2,-1.2,0.200000000000001,1,-20,-23,0.3,-0.05,0.2,"4-2-3-1"
"167","Botafogo (RJ)","2019",32,"seg","Em casa","Avaí","4-2-3-1","V",5,-2,-1.5,-1.2,0.0306002902326432,0.0340975935828877,0.7,0.0300000000000001,0,-0.4,0.4,-0.300000000000001,-4.7,0.5,8,7,-2.4,-0.05,0.05,"4-1-4-1"
"168","Botafogo (RJ)","2020",10,"dom","Em casa","Vasco da Gama","3--4-3","D",-6,3,-1.2,3.6,-0.132291047188106,-0.108533882783883,0.7,-0.0861507936507936,-2,0.5,-0.2,9.3,-1.2,-1.5,-9,-9,-1.1,0.05,0,"4-2-3-1"
"169","Botafogo (RJ)","2020",11,"dom","Em casa","Santos","4--4-2","E",-4,0,-6.8,-0.299999999999999,-0.0180982954953543,-0.0457008824508824,0.7,0.151626984126984,0,4.7,-0.7,2.6,-0.9,-2.1,-5,-4,-2.4,0.0666666666666667,0,"4--3-3"
"170","Botafogo (RJ)","2020",13,"dom","Em casa","Fluminense","4--3-3","E",-4,0,-5.3,0.0999999999999996,-0.0240100772120896,-0.0335714432626197,1.2,0.0772222222222223,0,1.2,0,5.3,0.800000000000001,-1.3,-4,-4,-1.3,0.125,0.1,"4-2-3-1"
"171","Botafogo (RJ)","2020",14,"qua","Em casa","Palmeiras","4--3-3","V",-5,1,-10.6,-3.5,-0.00513625209213442,-0.0161854904354904,0.8,0.110952380952381,1,-0.3,-1.3,1.8,-0.9,-0.4,-7,-6,-1.4,0.1,0,"4-2-3-1"
"172","Botafogo (RJ)","2020",17,"seg","Em casa","Goiás","4--3-3","E",-1,-7,3.4,4.7,-0.0919651059668558,-0.0294445832804966,-1.6,0.095,0,-0.7,-0.6,7.3,-0.5,0.300000000000001,5,6,-2.2,0.116666666666667,0.0666666666666667,"4-2-3-1"
"173","Botafogo (RJ)","2020",19,"sáb","Em casa","Ceará","4--3-3","E",-5,1,5.40000000000001,1.3,-0.0500515396570047,-0.046712864534846,-0.2,-0.0485458985458985,0,-0.9,-1.6,3.2,-2.1,-0.9,-3,-6,-0.2,0.1,0.1,"4-2-3-1"
"174","Botafogo (RJ)","2020",21,"seg","Em casa","Bragantino","4--3-3","D",-1,6,3.9,0.299999999999999,0.00636703849686759,-0.00254569561845103,0.5,0.126923076923077,-2,-1.7,-0.3,-0.900000000000002,-5.7,-2.9,-3,-7,2,0.1,0,"4--4-2"
"175","Botafogo (RJ)","2020",22,"dom","Em casa","Fortaleza","4--3-3","D",0,7,0.300000000000004,2.7,-0.0314917440174877,-0.0239789480385456,0.5,-0.0514102564102564,-3,3.9,-0.3,5,1.7,1,-3,-7,0.6,0.05,0.1,"4--4-2"
"176","Botafogo (RJ)","2020",24,"sáb","Em casa","Flamengo","4--3-3","D",-12,1,-14.5,-2.5,-0.0924253472518716,-0.076622250280044,0,0.105732600732601,0,-2.8,0.4,-3,-2.3,-2.3,-13,-13,0.6,0.05,-0.025,"4--4-2"
"177","Botafogo (RJ)","2020",27,"dom","Em casa","Corinthians","4-2-3-1","D",-3,14,3.9,1.2,0.0119361924625083,-0.025537707906129,0.5,-0.109624542124542,-6,-7.4,-0.3,0.5,-2.6,-1.8,-17,-17,0.0999999999999996,-0.1,0,"4-2-3-1"
"178","Botafogo (RJ)","2020",28,"qua","Em casa","Atl Paranaense","4--3-3","D",-3,8,3.9,2.1,-0.00637725535558342,-0.0380933101985734,-1.1,-0.189166666666667,-5,-6.1,-0.4,4.5,-1.5,-0.4,-14,-11,1.1,0.1,0,"4--4-2"
"179","Botafogo (RJ)","2020",31,"qua","Em casa","Atl Goianiense","4-2-3-1","D",-4,10,1.1,2.3,0.0228247844346915,-0.0166370866835263,0.600000000000001,-0.18,-3,0,0.3,-2.3,0.299999999999999,-0.700000000000001,-12,-14,-0.1,0.05,-0.05,"4-2-3-1"
"180","Botafogo (RJ)","2020",34,"sex","Em casa","Sport Recife","4--4-2","D",0,9,6.1,3.1,0.00800924883510018,-0.00601307189542483,-0.3,-0.0733333333333334,-4,-1.1,0.5,0.5,-4.1,1.3,-9,-9,-0.8,0.05,-0.1,"4--4-2"
"181","Botafogo (RJ)","2020",35,"seg","Em casa","Grêmio","4--4-2","D",-10,9,-2,3.2,-0.0642665786226158,-0.0888583681540338,0.5,-0.161666666666667,-1,6.1,1.2,5.6,-0.0999999999999996,0.9,-11,-19,-1.5,-0.00333333333333333,0,"4-2-3-1"
"182","Botafogo (RJ)","2020",37,"seg","Em casa","São Paulo","4--4-2","V",-4,3,-7.3,2.8,-0.0258830868993408,-0.0520693767017296,-0.4,-0.0196428571428573,1,2.2,0.4,-5,0.0999999999999996,4,-3,-7,-1.4,0,0,"4--4-2"
"183","Bragantino","2020",11,"sáb","Em casa","Ceará","4--3-3","V",3,4,0.799999999999997,3,-0.0591051865156725,-0.00870921491126093,-0.699999999999999,-0.0358333333333334,-4,1.3,-0.7,1.3,1.9,-1.9,-4,-1,-0.3,0,0,"4-2-3-1"
"184","Bragantino","2020",13,"sáb","Em casa","Corinthians","4-2-3-1","E",-1,1,-11.5,0.0999999999999996,-0.154507919616615,-0.0214467416641329,0.8,-0.0373809523809524,0,1.7,0.3,-4.4,1.5,1.5,-2,-2,0.1,-0.05,0,"4-2-3-1"
"185","Bragantino","2020",14,"qui","Em casa","Internacional","4-2-3-1","D",-2,9,-12.6,3.9,-0.160715346744759,-0.0856139122315593,2.1,0.148333333333333,-3,-0.6,-0.6,-1.2,1.1,1.6,-9,-11,0.8,-0.25,0,"4-1-3-2"
"186","Bragantino","2020",17,"dom","Em casa","Sport Recife","4-2-3-1","V",0,-4,-3.2,4.3,-0.0980359209074378,-0.0455548965997882,-0.699999999999999,-0.0401154401154401,0,7.7,0.4,1.1,2.3,3.3,-3,4,0,-0.3,-0.12,"4-2-3-1"
"187","Bragantino","2020",18,"sáb","Em casa","Goiás","4--3-3","V",1,-9,0.899999999999999,3.5,-0.116872104503683,-0.0172687400318979,-0.800000000000001,0.12,1,2.7,-0.2,2,2.6,4,6,10,-3,-0.0833333333333333,-0.0333333333333333,"4-2-3-1"
"188","Bragantino","2020",20,"dom","Em casa","Santos","4-2-3-1","E",-1,-1,-7.1,3.4,-0.0507543625964679,-0.0826830625514836,0.5,0.0875,2,1.4,0.1,-1,3.9,3,-3,0,-1.1,-0.183333333333333,0.1,"4-1-4-1"
"189","Bragantino","2020",22,"sex","Em casa","Bahia","4--4-2","V",0,-5,-1.5,-1.8,0.0021130236404836,0.0106178515103,0.8,0.132142857142857,2,1.5,-0.2,-4,5.1,2.1,-1,5,-2.2,-0.1,0.1,"4-2-3-1"
"190","Bragantino","2020",25,"sáb","Em casa","Fortaleza","4--4-2","V",5,-6,-2.6,2.2,-0.000497244301592092,0.0277886002886003,-1.8,0.0935714285714286,2,4.1,-1.3,3.1,7.7,2.9,10,11,-0.9,-0.05,0.1,"4--4-2"
"191","Bragantino","2020",26,"dom","Em casa","Atl Paranaense","4--4-2","D",6,-6,1.1,3.5,0.0769410853426199,0.0132016594516594,-2,-0.00916666666666666,2,-2.6,-1.4,3.8,3.1,1.7,5,12,-0.9,0.05,0.05,"4--4-2"
"192","Bragantino","2020",28,"qua","Em casa","São Paulo","4-1-4-1","V",-7,-3,-5.4,2,-0.0983206882631434,-0.0695868645421075,-1.9,-0.09,1,4.9,-0.5,-1.3,1.3,1.1,-7,-4,-0.8,0.025,0.1,"4--4-2"
"193","Bragantino","2020",29,"seg","Em casa","Atlético Mineiro","4--3-3","E",-4,-2,-4.5,1.9,-0.0326473813498984,-0.0425874478940841,-1.4,-0.0604761904761906,-1,3.2,-1,4.9,1,0.899999999999999,-5,-2,-0.8,-0.05,0.1,"4--3-3"
"194","Bragantino","2020",31,"qua","Em casa","Vasco da Gama","4--3-3","V",10,-9,8.4,5.9,-0.0236254325384759,0.0343887513452731,-2.7,-0.0355555555555556,0,-0.2,-0.3,4.7,2,1,9,19,-0.6,-0.0333333333333333,0,"4-1-4-1"
