"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"135","Bahia","2020",18,"qua","Em casa","Fortaleza","4-2-3-1","V",12,13,48.6,15.1,0.336477957961334,0.0819119286510591,3,0.598333333333333,1,0,2.3,22.8,13.5,8.9,10,-1,4.6,0.05,0,"Bahia_2020_18","Fortaleza_2020_18","4--4-2",9,5,50.1,11.2,0.331505961358903,0.118763736263736,2.9,0.838333333333333,6,-0.6,0.9,17.2,9.7,8.1,17,4,3.3,0.1,0
"136","Bahia","2020",20,"dom","Em casa","Botafogo (RJ)","4-2-3-1","V",14,13,48.5,16.6,0.342533046663481,0.0916738334129638,3,0.615,2,-1.1,2.1,24.5,13.1,9.4,13,1,3.7,0.15,0,"Bahia_2020_20","Botafogo (RJ)_2020_20","4--3-3",9,14,46.4,13.2,0.309941680229404,0.0714126559714795,4.8,0.751923076923077,2,0.4,0.6,19.8,12.1,9.5,11,-5,4.3,0.15,0.1
"137","Bahia","2020",23,"sáb","Em casa","São Paulo","4--3-3","D",14,15,44.6,14.3,0.326968864468864,0.098992673992674,3.7,0.655357142857143,2,-0.9,1.2,21.9,12,9.1,16,-1,4,0.15,0,"Bahia_2020_23","São Paulo_2020_23","4--4-2",23,7,59.6,17.2,0.390866471450362,0.14734964161974,3.7,0.893333333333333,4,-0.4,1.1,24.5,9.4,9.2,24,16,2.4,0.1,0
"138","Bahia","2020",24,"sáb","Em casa","Ceará","4-2-3-1","D",11,17,45.2,13.9,0.303037240537241,0.0759157509157509,4.1,0.615357142857143,1,-1.6,1.3,23.3,12,9,13,-6,3.9,0.15,0,"Bahia_2020_24","Ceará_2020_24","4-2-3-1",19,14,40.8,14,0.375604003839298,0.155634169751817,3.9,0.717857142857143,2,5,1.7,16.4,14.7,11.3,17,5,4,0.075,0
"139","Bahia","2020",27,"dom","Em casa","Internacional","4-2-3-1","D",11,23,46.5,15.1,0.319123931623932,0.0689560439560439,5.2,0.540912698412699,1,1.2,1.2,23.8,10.3,10.2,9,-12,3.1,0.15,0,"Bahia_2020_27","Internacional_2020_27","4-1-4-1",13,13,49.8,12,0.382730015082956,0.111025641025641,2.8,0.381428571428571,2,-1.9,1.8,20.4,13.1,9.7,13,0,4.9,0.05,0.05
"140","Bahia","2020",30,"qui","Em casa","Corinthians","4-2-3-1","V",11,23,48.1,13.8,0.349500466853408,0.0809418767507003,5.4,0.550912698412698,0,2.3,0.9,21,10.2,9.5,7,-12,3.2,0,0,"Bahia_2020_30","Corinthians_2020_30","4-2-3-1",13,9,48.2,12.8,0.311104845446951,0.0852944862155388,4.6,0.857142857142857,6,3.4,1.5,20.3,14,9.5,17,4,3.7,0.1,0
"141","Bahia","2020",31,"qua","Em casa","Atl Paranaense","4-2-3-1","V",10,22,47.4,13.4,0.352530769883711,0.076699452508276,5.3,0.600912698412698,1,2.2,1.1,21.2,11.2,10,7,-12,3,0,0,"Bahia_2020_31","Atl Paranaense_2020_31","4-2-3-1",9,9,46.1,9,0.337680995475113,0.108942307692308,5,0.8475,5,3.5,2,12.8,11.4,8.5,14,0,2.2,0,0
"142","Bahia","2020",34,"qua","Em casa","Fluminense","4-1-4-1","D",9,16,48.4,13.2,0.383364103217044,0.0700327858416094,5.1,0.668888888888889,3,3.1,1.1,18.1,12,11.1,8,-7,2.8,0,0,"Bahia_2020_34","Fluminense_2020_34","4-2-3-1",15,14,48.9,12.1,0.309155811508753,0.125389871566342,3.9,0.46,4,-1.2,1.1,18.1,14.6,9.9,17,1,2.9,0.05,0
"143","Bahia","2020",35,"sáb","Em casa","Goiás","4--3-3","E",12,16,49.1,12.3,0.422252992105933,0.103366119174943,4.7,0.652222222222222,3,2.6,1,18.3,12.3,11.5,9,-4,3.3,0,0,"Bahia_2020_35","Goiás_2020_35","3--5-2",12,20,44.4,12.7,0.303128342245989,0.107058823529412,4.6,0.611904761904762,2,3.9,1.2,15.7,12,9.1,13,-8,2.8,0.025,0
"144","Bahia","2020",38,"qui","Em casa","Santos","3--4-3","V",14,9,45.4,11.5,0.460241841491842,0.127199883449883,4.3,0.818333333333333,5,0.5,1.1,15.7,12.8,10.3,16,5,2.2,0.025,0,"Bahia_2020_38","Santos_2020_38","4-4-1-1",14,14,52.9,14.2,0.352137551990493,0.108077837195484,3.6,0.776666666666667,3,-1.1,1.8,21.5,11.6,9.3,15,0,2.3,0.2,0
"145","Bahia","2021",10,"qua","Em casa","Juventude","4--3-3","V",18,13,52.1,12.7,0.329980078401131,0.180077597840756,4.3,0.804166666666667,4,0.8,1.5,21.8,13.6,7.9,17,5,3,0.05,0,"Bahia_2021_10","Juventude_2021_10","4-1-4-1",7,12,41.3,8.2,0.359469696969697,0.0842532467532467,3,0.7,4,-0.6,1.5,12.5,10.4,7.1,12,-5,2.8,0.1,0.0333333333333333
"146","Bahia","2021",12,"dom","Em casa","Flamengo","4-2-3-1","D",12,16,52,13,0.297252805673858,0.0867442645074224,4.8,0.793055555555555,3,0.9,1,23.1,13.5,6.8,13,-4,2.9,0.05,0,"Bahia_2021_12","Flamengo_2021_12","4-2-3-1",18,11,61.3,17.4,0.363261519182572,0.108410931174089,3.9,0.761666666666667,3,0.3,1.3,20.7,10.9,9.7,16,7,1.8,0.02,0
"147","Bahia","2021",14,"dom","Em casa","Sport Recife","4--3-3","D",10,18,51.5,13.9,0.306993065414118,0.0645220422852002,4.8,0.726388888888889,3,0.8,0.8,26.4,11.8,6,10,-8,2.3,0,0,"Bahia_2021_14","Sport Recife_2021_14","4-2-3-1",5,7,45.1,10.4,0.218910256410256,0.0508838383838384,3.7,0.757777777777778,5,2,1.5,17.7,10.9,9,10,-2,2,0.1,0.05
"148","Bahia","2021",16,"dom","Em casa","Atl Goianiense","4--4-2","D",10,20,50.7,13.2,0.351262071262071,0.0717735042735043,4.6,0.634722222222222,2,2.2,1.2,25.1,12.3,7.5,7,-10,2.4,0,0,"Bahia_2021_16","Atl Goianiense_2021_16","4-2-3-1",8,12,48,9.4,0.310098235098235,0.0897161172161172,5,0.832222222222222,3,0.1,1.4,11.1,11,8.7,13,-4,2,0.1,0.0333333333333333
"149","Bahia","2021",19,"sáb","Em casa","Fortaleza","4-2-3-1","V",7,19,47.9,11.3,0.362757797757798,0.0610470085470085,4.4,0.598888888888889,1,4.3,1.3,25.5,12.4,8.4,7,-12,2.3,0,0,"Bahia_2021_19","Fortaleza_2021_19","3--4-3",15,11,48,16.4,0.292607881884198,0.0981288156288156,3.7,0.733333333333333,6,-0.9,1.6,16.5,12.9,8.3,18,4,2.9,0,0.05
"150","Bahia","2021",21,"sáb","Em casa","Bragantino","4--3-3","E",7,19,46.4,12.5,0.350578310578311,0.0562393162393162,4.1,0.595555555555556,1,5,1.2,24.7,12.1,8.9,6,-12,2.5,0,0,"Bahia_2021_21","Bragantino_2021_21","4-2-3-1",10,10,52.8,11.1,0.296993006993007,0.108181818181818,4.6,0.795714285714286,3,-0.8,1.1,18,12.9,9.6,11,0,2.9,0.1,0
"151","Bahia","2021",23,"qua","Em casa","Ceará","4-1-4-1","E",8,14,48.5,13.1,0.345030525030525,0.0639316239316239,3.9,0.636428571428571,1,4.4,1.2,26.2,12.2,8.9,7,-6,2.4,0,0,"Bahia_2021_23","Ceará_2021_23","4--4-2",8,12,48.9,12.9,0.335378028404344,0.0624206349206349,3.6,0.596547619047619,3,-0.2,1,18.1,11.8,11.5,10,-4,2.2,0.1,0
"152","Bahia","2021",26,"ter","Em casa","Palmeiras","4-2-3-1","E",9,13,43.2,11.4,0.374283559577677,0.104487179487179,4.7,0.783095238095238,3,4.6,0.8,21.6,12.7,9.4,10,-4,3.1,0.1,0,"Bahia_2021_26","Palmeiras_2021_26","4--4-2",12,16,54.1,15.8,0.317696640277286,0.0829441391941392,4.4,0.668333333333333,2,-1,2.7,22.2,12.7,11.4,11,-4,2.6,0.05,0
"153","Bahia","2021",28,"dom","Em casa","Chapecoense","4--4-2","V",12,9,43.3,12.5,0.379321266968326,0.122134238310709,4.4,0.766428571428571,4,5.5,0.8,19.3,10.5,9.4,14,3,3.2,0.1,0,"Bahia_2021_28","Chapecoense_2021_28","5--3-2",10,20,43.8,12.1,0.257247474747475,0.0956818181818182,5.7,0.665140692640693,0,3.7,1.2,20.9,10.3,8.8,6,-10,2.5,0.05,0.05
"154","Bahia","2021",30,"dom","Em casa","São Paulo","4-1-4-1","V",9,7,44,12.3,0.407205882352941,0.103865007541478,4.8,0.766428571428571,3,3.3,0.7,19.3,11.4,10.4,14,2,2.9,0.1,0,"Bahia_2021_30","São Paulo_2021_30","3--5-2",7,6,56.5,13.3,0.283611883995516,0.0503858566838106,4.3,0.754047619047619,3,3.2,2.5,24.9,7.6,7.7,14,1,2.3,0.1,0
"155","Bahia","2021",32,"qui","Em casa","Atlético Mineiro","4-2-3-1","D",10,10,43.7,11.5,0.429381484528543,0.118394922071393,4.3,0.781666666666667,4,2.8,1.1,17.8,11.5,11.1,13,0,2.8,0.1,0,"Bahia_2021_32","Atlético Mineiro_2021_32","4-2-3-1",19,10,57.1,15.3,0.328912471687239,0.142939266615737,3.4,0.59,2,0,1.2,22.3,10.4,10.1,22,9,1.2,0.1,0
"156","Bahia","2021",34,"dom","Em casa","Cuiabá","4-2-3-1","E",8,7,46.6,12,0.392201997349056,0.0773692810457516,4.1,0.793333333333333,6,2.4,1.2,18,11.3,11.8,13,1,2.2,0,0,"Bahia_2021_34","Cuiabá_2021_34","4--4-2",6,6,47.1,12.1,0.272083333333333,0.0525198412698413,4.2,0.917777777777778,7,-1.2,2.1,19.2,10,8.7,13,0,1.6,0.2,0
"157","Bahia","2021",36,"sex","Em casa","Grêmio","4-2-3-1","V",10,10,46,11.7,0.42902954888249,0.0865573152337858,4.2,0.718333333333333,4,2.3,1.1,16.2,10.8,10.5,12,0,2.5,0,0,"Bahia_2021_36","Grêmio_2021_36","4-2-3-1",16,15,54.9,12,0.410352392705334,0.129854573531044,4,0.755,1,-2.3,0.8,14.3,12.2,9.5,15,1,2.8,0.0666666666666667,0
"158","Bahia","2021",37,"dom","Em casa","Fluminense","4-2-3-1","V",12,10,45.1,11.6,0.4642859591389,0.103223981900452,4,0.718333333333333,4,1.3,1,15.8,12.1,9.7,14,2,2.6,0.05,0,"Bahia_2021_37","Fluminense_2021_37","4--3-3",10,9,52.8,12.3,0.335346287699229,0.0895260295260295,3.3,0.5,5,-1.7,1.5,17.9,15.8,10.7,15,1,3,0.05,0
"159","Botafogo (RJ)","2019",11,"dom","Em casa","Santos","4-1-4-1","D",8,7,54.8,8.6,0.341147741147741,0.0834401709401709,3.8,0.854047619047619,4,-3.2,0.7,14.7,7.5,9.1,16,1,3.3,0,0,"Botafogo (RJ)_2019_11","Santos_2019_11","3--4-3",12,6,58.2,17.1,0.327378158141047,0.061805539213333,3.3,0.733333333333333,7,3.2,1.2,16.9,11.3,10.6,23,6,3.6,0.0333333333333333,0
"160","Botafogo (RJ)","2019",16,"seg","Em casa","Chapecoense","4-2-3-1","E",9,9,51.4,10,0.318748751248751,0.0849553224553224,4.7,0.840277777777778,4,-2.4,0.9,15.1,8.7,7.8,14,0,2.3,0.05,0,"Botafogo (RJ)_2019_16","Chapecoense_2019_16","4-2-3-1",9,19,44.9,13.4,0.251428571428571,0.076031746031746,4.3,0.646666666666667,3,-0.1,1.2,18.5,11.5,10.4,7,-10,2.3,0.2,0
"161","Botafogo (RJ)","2019",20,"sáb","Em casa","São Paulo","4-1-4-1","D",11,13,50.4,10.9,0.32848166539343,0.0941600882777353,6.2,0.801706349206349,3,-2.4,1.2,15,9.6,8.3,11,-2,3.1,0.1,0,"Botafogo (RJ)_2019_20","São Paulo_2019_20","4-1-4-1",14,8,54.8,14.5,0.414398774600013,0.174565589209552,3.4,0.726428571428571,4,2.4,1.3,13.1,8.4,11.7,20,6,3.7,0.0833333333333333,0.05
"162","Botafogo (RJ)","2019",23,"dom","Em casa","Fluminense","4--4-2","D",7,13,51.7,9.8,0.355602877514642,0.0552711993888464,6.2,0.775039682539682,2,-2.2,1.3,13.9,8.9,7.3,8,-6,3.1,0.1,0.1,"Botafogo (RJ)_2019_23","Fluminense_2019_23","4-1-4-1",7,12,56.2,15.8,0.301235431235431,0.056025641025641,5.3,0.80765873015873,3,0,1.7,19.6,10.4,9.6,13,-5,3.5,0,0
"163","Botafogo (RJ)","2019",24,"qua","Em casa","Goiás","4-3-1-2","V",8,13,51.4,9.9,0.359390756302521,0.0620893812070283,5.9,0.767539682539683,2,-0.9,1.4,13.6,8.9,7.8,8,-5,3.2,0.05,0.2,"Botafogo (RJ)_2019_24","Goiás_2019_24","4--3-3",11,12,38.5,9.4,0.391738816738817,0.138546176046176,4.8,0.838253968253968,4,0.1,0.9,17.6,11.7,10.5,16,-1,3.9,0,0
"164","Botafogo (RJ)","2019",27,"seg","Em casa","CSA","4-2-3-1","V",9,12,50.5,9.2,0.326792717086835,0.0720893812070283,5.3,0.783809523809524,1,-0.3,1.4,15,9.3,8.8,10,-3,2.7,0.05,0.2,"Botafogo (RJ)_2019_27","CSA_2019_27","4-1-4-1",13,15,40.1,10.2,0.354950327450328,0.122421744921745,5.2,0.862121212121212,3,3.8,1.6,15.8,11.1,10.4,14,-2,3,0.283333333333333,0.05
"165","Botafogo (RJ)","2019",29,"qui","Em casa","Cruzeiro","4-2-3-1","D",7,16,50.2,10.7,0.314469484763602,0.0539075630252101,5.3,0.70047619047619,0,-0.2,1.3,19.2,9.2,8.5,6,-9,2.5,0,0.2,"Botafogo (RJ)_2019_29","Cruzeiro_2019_29","4-2-3-1",9,7,50.3,13.2,0.319750981732406,0.0922999119903145,3.5,0.620714285714286,4,1.7,1.3,22.7,10.4,9.9,14,2,2.7,0.25,0
"166","Botafogo (RJ)","2019",31,"qui","Em casa","Flamengo","4-1-4-1","D",7,17,47.3,10.8,0.33157571186983,0.0544570135746606,5.8,0.729047619047619,0,0.8,1,18.8,8.9,9.6,6,-10,2.8,0,0.2,"Botafogo (RJ)_2019_31","Flamengo_2019_31","4-2-3-1",18,5,67.4,15.4,0.419331472620946,0.203415736310473,2.3,0.758333333333333,6,3.2,0.8,20,8.7,8.6,26,13,2.5,0.05,0
"167","Botafogo (RJ)","2019",32,"seg","Em casa","Avaí","4-2-3-1","V",9,16,45.6,12,0.315105123634535,0.0662217194570136,5.9,0.754047619047619,1,1.2,1,18.5,9.3,9.8,9,-7,3,0.05,0.1,"Botafogo (RJ)_2019_32","Avaí_2019_32","4-1-4-1",4,18,47.1,13.2,0.284504833401892,0.0321241258741259,5.2,0.724047619047619,1,1.6,0.6,18.8,14,9.3,1,-14,5.4,0.1,0.05
"168","Botafogo (RJ)","2020",10,"dom","Em casa","Vasco da Gama","3--4-3","D",10,13,43.8,13.1,0.329311516914458,0.0833647741147741,4.7,0.773055555555556,2,-0.7,1.3,20,11.4,8,9,-3,2.1,0.1,0,"Botafogo (RJ)_2020_10","Vasco da Gama_2020_10","4-2-3-1",16,10,45,9.5,0.461602564102564,0.191898656898657,4,0.859206349206349,4,-1.2,1.5,10.7,12.6,9.5,18,6,3.2,0.05,0
"169","Botafogo (RJ)","2020",11,"dom","Em casa","Santos","4--4-2","E",9,11,42,12.3,0.335561516914458,0.0771147741147741,4.9,0.823055555555556,3,-1,1.3,20.1,12,7.6,10,-2,1.8,0.1,0,"Botafogo (RJ)_2020_11","Santos_2020_11","4--3-3",13,11,48.8,12.6,0.353659812409812,0.122815656565657,4.2,0.671428571428571,3,-5.7,2,17.5,12.9,9.7,15,2,4.2,0.0333333333333333,0
"170","Botafogo (RJ)","2020",13,"dom","Em casa","Fluminense","4--3-3","E",10,12,43.1,13.2,0.328772301228184,0.0781360159448395,4.8,0.768888888888889,2,-0.8,1,21.1,12.4,8.2,10,-2,1.9,0.2,0.1,"Botafogo (RJ)_2020_13","Fluminense_2020_13","4-2-3-1",14,12,48.4,13.1,0.352782378440273,0.111707459207459,3.6,0.691666666666667,2,-2,1,15.8,11.6,9.5,14,2,3.2,0.075,0
"171","Botafogo (RJ)","2020",14,"qua","Em casa","Palmeiras","4--3-3","V",10,12,44.1,13.3,0.31513593759182,0.0763178341266577,4.1,0.78,2,-0.6,1,20.8,11.9,8.6,10,-2,2.1,0.2,0.1,"Botafogo (RJ)_2020_14","Palmeiras_2020_14","4-2-3-1",15,11,54.7,16.8,0.320272189683954,0.0925033245621481,3.3,0.669047619047619,1,-0.3,2.3,19,12.8,9,17,4,3.5,0.1,0.1
"172","Botafogo (RJ)","2020",17,"seg","Em casa","Goiás","4--3-3","E",12,13,45.5,15.2,0.318185269972994,0.0864639380227616,4.1,0.721666666666667,2,0.8,0.8,22.8,11.7,9.8,12,-1,2.6,0.2,0.1,"Botafogo (RJ)_2020_17","Goiás_2020_17","4-2-3-1",13,20,42.1,10.5,0.41015037593985,0.115908521303258,5.7,0.626666666666667,2,1.5,1.4,15.5,12.2,9.5,7,-7,4.8,0.0833333333333333,0.0333333333333333
"173","Botafogo (RJ)","2020",19,"sáb","Em casa","Ceará","4--3-3","E",11,16,47.2,14.7,0.315941680229404,0.0794126559714795,5,0.701923076923077,2,1.7,0.5,20.3,12.2,9.7,11,-5,4.2,0.15,0.1,"Botafogo (RJ)_2020_19","Ceará_2020_19","4-2-3-1",16,15,41.8,13.4,0.365993219886409,0.126125520506325,5.2,0.750468975468975,2,2.6,2.1,17.1,14.3,10.6,14,1,4.4,0.05,0
"174","Botafogo (RJ)","2020",21,"seg","Em casa","Bragantino","4--3-3","D",10,16,48.1,13.6,0.309941680229404,0.0797459893048128,4.3,0.751923076923077,1,0.2,0.8,19.2,11.6,9.8,10,-6,3.9,0.15,0.1,"Botafogo (RJ)_2020_21","Bragantino_2020_21","4--4-2",11,10,44.2,13.3,0.303574641732536,0.0822916849232639,3.8,0.625,3,1.9,1.1,20.1,17.3,12.7,13,1,1.9,0.05,0.1
"175","Botafogo (RJ)","2020",22,"dom","Em casa","Fortaleza","4--3-3","D",10,17,49.2,13.9,0.310270627597825,0.0787591471995497,4.7,0.768589743589744,1,0.6,1.1,20.9,11.5,9.4,9,-7,3.7,0.05,0.1,"Botafogo (RJ)_2020_22","Fortaleza_2020_22","4--4-2",10,10,48.9,11.2,0.341762371615313,0.102738095238095,4.2,0.82,4,-3.3,1.4,15.9,9.8,8.4,12,0,3.1,0,0
"176","Botafogo (RJ)","2020",24,"sáb","Em casa","Flamengo","4--3-3","D",8,18,48.5,12.8,0.336689796664053,0.079694976076555,4.5,0.71025641025641,1,-0.5,1.4,19.4,11.4,9.5,5,-10,4.3,0.05,0,"Botafogo (RJ)_2020_24","Flamengo_2020_24","4--4-2",20,17,63,15.3,0.429115143915925,0.156317226356599,4.5,0.604523809523809,1,2.3,1,22.4,13.7,11.8,18,3,3.7,0,0.025
"177","Botafogo (RJ)","2020",27,"dom","Em casa","Corinthians","4-2-3-1","D",8,19,48.8,12.1,0.318208502024292,0.0741228070175439,4.7,0.693589743589744,0,-1.8,1.6,18.1,11.6,8.3,4,-11,3.8,0.1,0,"Botafogo (RJ)_2020_27","Corinthians_2020_27","4-2-3-1",11,5,44.9,10.9,0.306272309561783,0.0996605149236728,4.2,0.803214285714286,6,5.6,1.9,17.6,14.2,10.1,21,6,3.7,0.2,0
"178","Botafogo (RJ)","2020",28,"qua","Em casa","Atl Paranaense","4--3-3","D",8,17,51.5,13.7,0.339041835357625,0.0741228070175439,3.8,0.666666666666667,0,-1.8,2,21.5,10.6,7.9,4,-9,3.4,0.1,0,"Botafogo (RJ)_2020_28","Atl Paranaense_2020_28","4--4-2",11,9,47.6,11.6,0.345419090713208,0.112216117216117,4.9,0.855833333333333,5,4.3,2.4,17,12.1,8.3,18,2,2.3,0,0
"179","Botafogo (RJ)","2020",31,"qua","Em casa","Atl Goianiense","4-2-3-1","D",7,20,49.1,13.8,0.346786933396841,0.071671826625387,4.4,0.576666666666667,0,1.3,2.5,21.2,11.1,8.6,3,-13,2.4,0.15,0,"Botafogo (RJ)_2020_31","Atl Goianiense_2020_31","4-2-3-1",11,10,48,11.5,0.323962148962149,0.0883089133089133,3.8,0.756666666666667,3,1.3,2.2,23.5,10.8,9.3,15,1,2.5,0.1,0.05
"180","Botafogo (RJ)","2020",34,"sex","Em casa","Sport Recife","4--4-2","D",6,19,51.7,15,0.275444788441692,0.0472910216718266,3.9,0.61,0,1.4,2.2,21,11.4,9,4,-13,1.6,0.15,0,"Botafogo (RJ)_2020_34","Sport Recife_2020_34","4--4-2",6,10,45.6,11.9,0.267435539606592,0.0533040935672515,4.2,0.683333333333333,4,2.5,1.7,20.5,15.5,7.7,13,-4,2.4,0.1,0.1
"181","Botafogo (RJ)","2020",35,"seg","Em casa","Grêmio","4--4-2","D",7,22,51.3,15.6,0.283778121775026,0.0500687994496044,4.2,0.61,0,1.3,2.3,21,11.5,9.3,4,-15,1.1,0.15,0,"Botafogo (RJ)_2020_35","Grêmio_2020_35","4-2-3-1",17,13,53.3,12.4,0.348044700397642,0.138927167603638,3.7,0.771666666666667,1,-4.8,1.1,15.4,11.6,8.4,15,4,2.6,0.153333333333333,0
"182","Botafogo (RJ)","2020",37,"seg","Em casa","São Paulo","4--4-2","V",6,21,50.6,15.5,0.315436813960034,0.0448056415548676,3.9,0.539761904761905,1,1.2,2.2,19.8,11.4,9.4,4,-15,2,0.1,0,"Botafogo (RJ)_2020_37","São Paulo_2020_37","4--4-2",10,18,57.9,12.7,0.341319900859375,0.0968750182565972,4.3,0.559404761904762,0,-1,1.8,24.8,11.3,5.4,7,-8,3.4,0.1,0
"183","Bragantino","2020",11,"sáb","Em casa","Ceará","4--3-3","V",13,17,45.3,15.2,0.269865564955079,0.0833925721905262,4.4,0.66,0,3.4,1.2,19.6,13.1,10.5,9,-4,3.8,0,0,"Bragantino_2020_11","Ceará_2020_11","4-2-3-1",10,13,44.5,12.2,0.328970751470751,0.0921017871017871,5.1,0.695833333333333,4,2.1,1.9,18.3,11.2,12.4,13,-3,4.1,0,0
"184","Bragantino","2020",13,"sáb","Em casa","Corinthians","4-2-3-1","E",12,15,42.2,13.5,0.260617715617716,0.0814957264957265,4.2,0.643333333333333,1,4.2,1.2,17.9,12.2,11.2,10,-3,3.6,0,0,"Bragantino_2020_13","Corinthians_2020_13","4-2-3-1",13,14,53.7,13.4,0.415125635234331,0.102942468159859,3.4,0.680714285714286,1,2.5,0.9,22.3,10.7,9.7,12,-1,3.5,0.05,0
"185","Bragantino","2020",14,"qui","Em casa","Internacional","4-2-3-1","D",10,16,41.8,13.4,0.246515151515151,0.0661111111111111,4.3,0.628333333333333,1,3.4,1.2,18.1,11.5,11.2,7,-6,3.9,0,0,"Bragantino_2020_14","Internacional_2020_14","4-1-3-2",12,7,54.4,9.5,0.40723049825991,0.15172502334267,2.2,0.48,4,4,1.8,19.3,10.4,9.6,16,5,3.1,0.25,0
"186","Bragantino","2020",17,"dom","Em casa","Sport Recife","4-2-3-1","V",12,13,41.6,14.3,0.258992557150452,0.0793540669856459,4.9,0.696666666666667,2,4.8,1.5,17.3,14.6,12.9,10,-1,2.7,0,0,"Bragantino_2020_17","Sport Recife_2020_17","4-2-3-1",12,17,44.8,10,0.35702847805789,0.124908963585434,5.6,0.736782106782107,2,-2.9,1.1,16.2,12.3,9.6,13,-5,2.7,0.3,0.12
"187","Bragantino","2020",18,"sáb","Em casa","Goiás","4--3-3","V",13,11,43,13.7,0.281849700007595,0.0886397812713602,4.6,0.746666666666667,3,3.8,1.5,17.8,15.6,13.5,13,2,2.1,0,0,"Bragantino_2020_18","Goiás_2020_18","4-2-3-1",12,20,42.1,10.2,0.398721804511278,0.105908521303258,5.4,0.626666666666667,2,1.1,1.7,15.8,13,9.5,7,-8,5.1,0.0833333333333333,0.0333333333333333
"188","Bragantino","2020",20,"dom","Em casa","Santos","4-2-3-1","E",13,11,44.6,14,0.299029187187082,0.0863320889636679,4.1,0.625,3,2.9,1.3,19.4,16.8,13.5,13,2,2,0,0.1,"Bragantino_2020_20","Santos_2020_20","4-1-4-1",14,12,51.7,10.6,0.34978354978355,0.169015151515152,3.6,0.5375,1,1.5,1.2,20.4,12.9,10.5,16,2,3.1,0.183333333333333,0
"189","Bragantino","2020",22,"sex","Em casa","Bahia","4--4-2","V",14,9,45.3,13.3,0.33690797506587,0.107291684923264,3.8,0.725,4,1.3,1.1,19.1,17.7,11.8,15,5,2,0.05,0.1,"Bragantino_2020_22","Bahia_2020_22","4-2-3-1",14,14,46.8,15.1,0.334794951425386,0.0966738334129638,3,0.592857142857143,2,-0.2,1.3,23.1,12.6,9.7,16,0,4.2,0.15,0
"190","Bragantino","2020",25,"sáb","Em casa","Fortaleza","4--4-2","V",15,6,48.1,13.9,0.376703610399263,0.116314241314241,2.9,0.79,5,2.8,0.6,19.4,17.1,12.1,19,9,1.9,0.05,0.1,"Bragantino_2020_25","Fortaleza_2020_25","4--4-2",10,12,50.7,11.7,0.377200854700855,0.088525641025641,4.7,0.696428571428571,3,-1.3,1.9,16.3,9.4,9.2,9,-2,2.8,0.1,0
"191","Bragantino","2020",26,"dom","Em casa","Atl Paranaense","4--4-2","D",14,6,52,15,0.381249064944717,0.107223332223332,2,0.7,5,2,1,23.2,15,10.6,18,8,2,0.05,0.1,"Bragantino_2020_26","Atl Paranaense_2020_26","4--4-2",8,12,50.9,11.5,0.304307979602097,0.0940216727716728,4,0.709166666666667,3,4.6,2.4,19.4,11.9,8.9,13,-4,2.9,0,0.05
"192","Bragantino","2020",28,"qua","Em casa","São Paulo","4-1-4-1","V",14,9,52.5,16.2,0.369171770258727,0.0992178111743329,2.3,0.56,3,2.5,0.9,23.2,13.1,10.1,15,5,2,0.05,0.1,"Bragantino_2020_28","São Paulo_2020_28","4--4-2",21,12,57.9,14.2,0.46749245852187,0.16880467571644,4.2,0.65,2,-2.4,1.4,24.5,11.8,9,22,9,2.8,0.025,0
"193","Bragantino","2020",29,"seg","Em casa","Atlético Mineiro","4--3-3","E",15,9,52.4,16,0.351689252776209,0.109707321663843,2.5,0.606666666666667,3,2.8,0.9,23.6,12.7,10.2,16,6,2.3,0.05,0.1,"Bragantino_2020_29","Atlético Mineiro_2020_29","4--3-3",19,11,56.9,14.1,0.384336634126108,0.152294769557927,3.9,0.667142857142857,4,-0.4,1.9,18.7,11.7,9.3,21,8,3.1,0.1,0
"194","Bragantino","2020",31,"qua","Em casa","Vasco da Gama","4--3-3","V",18,9,55.3,17.2,0.372143798230755,0.116525503482025,2.7,0.715,3,2.4,0.9,23.9,13.8,10.2,18,9,2.1,0.1,0,"Bragantino_2020_31","Vasco da Gama_2020_31","4-1-4-1",8,18,46.9,11.3,0.395769230769231,0.0821367521367521,5.4,0.750555555555556,3,2.6,1.2,19.2,11.8,9.2,9,-10,2.7,0.133333333333333,0
"195","Bragantino","2020",34,"qua","Em casa","Atl Goianiense","4--4-2","V",19,11,54.6,17.5,0.387919236560541,0.114826785533307,3,0.665,2,1.2,1.3,24.6,16.6,10.7,19,8,2,0.15,0,"Bragantino_2020_34","Atl Goianiense_2020_34","4-2-3-1",14,12,46.7,10.8,0.360758685758686,0.126728826728827,4.4,0.837222222222222,2,1.2,1.3,21.8,10,8.4,17,2,2.6,0.15,0.05
