"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","opp_formacao"
"230","Bragantino","2020",18,"sáb","Em casa","Goiás","4--3-3","V",3,-5,2.4,5.8,-0.133140426824637,0.0261684514316093,-0.2,0.183333333333333,1,1.2,0.6,5.4,4.6,3,5,8,-0.2,-0.1,0,"4-2-3-1"
"231","Bragantino","2020",20,"dom","Em casa","Santos","4-2-3-1","E",0,-3,-8,5.4,0.0157298257298258,-0.102306582306582,-0.8,0.105,2,-4,-0.4,-0.800000000000001,9.8,2.6,1,3,-2.4,-0.1,0.2,"4-1-4-1"
"232","Bragantino","2020",22,"sex","Em casa","Bahia","4--4-2","V",4,-5,1.4,-3,0.125995670995671,0.0866933066933067,-2,0.114285714285714,1,2.6,-0.6,-6.2,7.2,0.200000000000001,1,9,-1.6,-0.2,0.2,"4-2-3-1"
"233","Bragantino","2020",25,"sáb","Em casa","Fortaleza","4--4-2","V",2,-5,0,1.2,-0.032835425444121,0.0362171162171162,-2.4,0.383809523809524,2,5.6,-2,3.6,4.6,2,6,7,0,-0.1,0,"4--4-2"
"234","Bragantino","2020",26,"dom","Em casa","Atl Paranaense","4--4-2","D",3,-5,16,7.8,0.0818608586639277,-0.0101465201465201,-3.8,-0.085,1,-3.4,-1.6,13.6,-0.200000000000001,1.2,2,8,-0.8,0,0,"4--4-2"
"235","Bragantino","2020",28,"qua","Em casa","São Paulo","4-1-4-1","V",-2,-1,0.400000000000006,7.2,-0.145133766489265,-0.0706580290979268,-1.6,0.04,-1,3.2,0,8.2,-2.2,0,-2,-1,-1,0,0,"4--4-2"
"236","Bragantino","2020",29,"seg","Em casa","Atlético Mineiro","4--3-3","E",1,2,-5.6,2.4,-0.0655173903137289,0.00448322386995156,-1.2,-0.334285714285714,-3,2.4,-0.4,4,1.4,0.4,-3,-1,0,-0.1,0,"4--3-3"
"237","Bragantino","2020",31,"qua","Em casa","Vasco da Gama","4--3-3","V",8,-1,3.4,5.2,-0.0279352531526444,0.0822573561703997,-2,-0.156111111111111,-2,3.2,-0.8,0.600000000000001,4.8,2.4,6,9,-0.6,0.133333333333333,0,"4-1-4-1"
"238","Bragantino","2020",34,"qua","Em casa","Atl Goianiense","4--4-2","V",3,-3,9.4,6.2,0.139914252414252,-0.0218123543123543,-2,-0.121111111111111,1,2.4,0.2,2.4,9.4,5.4,3,6,-1,0.2,0,"4-2-3-1"
"239","Bragantino","2020",35,"dom","Em casa","Flamengo","4--3-3","E",1,1,-5.6,0,0.0653499931441108,0.0124670917317976,0,0.14,-2,-0.6,0,2.2,9.2,-0.6,0,0,0.8,-0.2,0,"4--4-2"
"240","Bragantino","2020",38,"qui","Em casa","Grêmio","4--3-3","V",-6,-7,4,5.2,0.0111544080274731,-0.123206030295814,-2.2,0.133333333333333,3,8.4,0.6,11.4,9.2,3.4,2,1,-1.8,-0.00666666666666665,0,"4-2-3-1"
"241","Bragantino","2021",6,"qua","Em casa","Palmeiras","4-2-3-1","V",3,3,-7.8,1.6,0.0263593693887811,0.0488218774689363,0.8,-0.244444444444444,-1,-2.6,-0.4,-2.4,-0.4,1,1,0,-0.6,0,0,"3--5-2"
"242","Bragantino","2021",8,"qui","Em casa","Ceará","4-2-3-1","E",4,-1,10.8,-0.4,0.0275946275946276,0.0853174603174603,1.6,0.0222222222222221,1,-7,-0.2,8.4,-0.6,3.8,7,5,-2.6,0,-0.2,"4-2-3-1"
"243","Bragantino","2021",10,"qua","Em casa","Cuiabá","4-2-3-1","E",4,-3,6.8,2.6,-0.0141802641802641,0.0177777777777778,0.8,0.37047619047619,1,-5.4,-1,8.6,-1.6,0.600000000000001,8,7,-0.2,0,0,"4-2-3-1"
"244","Bragantino","2021",12,"dom","Em casa","Santos","4-2-3-1","E",1,-2,-12.6,-3.8,-0.000186757686757744,0.0341414141414141,0.4,0.0857142857142857,0,-2.2,-0.4,-6.8,-1.2,2,2,3,-1,-0.2,0,"4--3-3"
"245","Bragantino","2021",14,"sáb","Em casa","Grêmio","4-2-3-1","V",4,2,1.8,2.4,0.0491791541791542,0.0563636363636364,-1.6,-0.134761904761905,-1,-3.6,0.6,-0.399999999999999,-3,-1,1,2,0.2,-0.2,0,"4-2-3-1"
"246","Bragantino","2021",16,"sáb","Em casa","Juventude","4--3-3","D",-1,0,14.4,0.800000000000001,0.0177056277056277,-0.015028305028305,0.8,0.243333333333333,1,-1,-0.4,6.4,0.199999999999999,0.800000000000001,-2,-1,-1.8,0,0,"4-2-3-1"
"247","Bragantino","2021",18,"dom","Em casa","Atlético Mineiro","4-2-3-1","E",-3,0,-15,-9.2,-0.0982296650717704,0.0354177401545822,3.6,0.304761904761905,1,-2.6,0,-11.8,2.8,0.200000000000001,-3,-3,-2.4,-0.1,-0.2,"4-2-3-1"
"248","Bragantino","2021",20,"sáb","Em casa","Chapecoense","4-2-3-1","D",1,1,7,-3.8,-0.0224242424242425,0.0686363636363636,1.2,0.0214285714285714,0,-4.4,-0.2,-4,2.2,1.6,-1,0,0.8,0,0,"4-1-4-1"
"249","Bragantino","2021",23,"sáb","Em casa","Corinthians","4-2-3-1","E",-1,2,-3.59999999999999,2.2,0.0156493506493506,-0.0443073593073593,-0.399999999999999,-0.0800000000000001,0,5.6,-0.4,4.8,1.4,-0.199999999999999,-4,-3,1,0.2,0,"4-1-4-1"
"250","Bragantino","2021",24,"qua","Em casa","Flamengo","4-2-3-1","E",-2,4,-7.8,1.4,0.0385514485514485,-0.0343267843267843,1.2,-0.0538095238095238,0,-1.8,-0.4,7.4,3,-2.4,-5,-6,0.8,0.2,0,"4-2-3-1"
"251","Bragantino","2021",26,"ter","Em casa","Atl Goianiense","4-2-3-1","V",6,4,-7.4,1,-0.00349400599400607,0.0554711954711955,2.4,-0.130476190476191,-2,1.8,-0.6,-0.199999999999999,2.4,-0.999999999999999,3,2,-0.2,0,0,"4-2-3-1"
"252","Bragantino","2021",28,"dom","Em casa","São Paulo","4-2-3-1","V",6,2,-15.6,3.2,0.059331527866997,0.0820000175263333,-0.6,-0.0558730158730157,-1,-2.2,-2.4,-9.6,3.6,-0.2,5,4,0.6,-0.2,0.1,"4--4-2"
"253","Bragantino","2021",30,"dom","Em casa","Atl Paranaense","4-2-3-1","D",1,-1,-8.59999999999999,6,0.0111966675582237,-0.0163556123510357,0.6,0.0355555555555556,-1,2.8,-0.2,2.2,2,0.6,3,2,2.2,0,-0.1,"3--4-3"
"254","Bragantino","2021",32,"sáb","Em casa","Fortaleza","4-2-3-1","V",-1,-2,0.200000000000003,3.8,0.171743956526565,-0.0127695492912884,1.8,0.156666666666667,-1,0.8,-1.6,-0.399999999999999,8.4,4,2,1,-1.2,-0.2,-0.2,"3-4-1-2"
"255","Bragantino","2021",34,"qui","Em casa","Sport Recife","4--4-2","V",2,-2,2.6,5.4,0.204072199730094,0.000627530364372464,-3.2,0.0666666666666667,0,-0.2,-0.6,2.8,3,6.2,3,4,-1,0.0666666666666667,-0.2,"4-2-3-1"
"256","Bragantino","2021",36,"sáb","Em casa","América (MG)","4-2-3-1","E",0,1,-2,0.600000000000001,0.0938291780683085,-0.00622681666159927,-0.4,-0.376666666666667,1,6,0.8,8.8,8.2,-0.200000000000001,-1,-1,0.2,-0.0666666666666667,0,"4-1-4-1"
"257","Bragantino","2021",38,"qui","Em casa","Internacional","4-2-3-1","V",5,-1,-11.6,4.2,0.108935842279496,0.023307701070859,0,0.3,1,3.4,-0.2,2.2,6,2.8,6,6,-2,-0.133333333333333,0,"3--4-3"
"258","Ceará","2019",5,"dom","Em casa","Grêmio","4--4-2","V",1,-4,-9.59999999999999,-1.8,-0.0934188034188035,0.0206105006105006,-1,0.169393939393939,0,0.2,0.6,3.4,-5,-1.2,4,5,-2.6,0,-0.3,"4-2-3-1"
"259","Ceará","2019",7,"dom","Em casa","Santos","4--4-2","D",2,3,-16.4,-4.6,-0.0738395704891868,0.0981987577639751,0,-0.0833333333333335,-4,-5.8,0.2,0.399999999999999,-1.8,2.4,-2,-1,-1.2,0,0,"4--3-3"
"260","Ceará","2019",8,"sáb","Em casa","Bahia","4-2-3-1","E",1,2,11.4,0.4,-0.0166340848693791,0.0466666666666667,-0.8,-0.161111111111111,-2,-4.8,0,4,2.4,0.6,-1,-1,0.2,-0.266666666666667,0,"4--3-3"
"261","Ceará","2019",11,"sáb","Em casa","Palmeiras","4--4-2","V",-3,-1,-6.4,-5,-0.00480574980574983,-0.0133333333333333,1.2,0.00658008658008646,0,7.2,-0.2,-3.4,2,-0.199999999999999,-5,-2,-0.4,-0.2,0,"4-2-3-1"
"262","Ceará","2019",13,"sáb","Em casa","Fortaleza","4-2-3-1","V",-3,-4,-9.4,-2.8,-0.00270562770562771,-0.0337662337662338,2.2,0.116580086580087,0,2.6,0.8,-4.2,2.8,4,0,1,-1.8,-0.3,-0.1,"4--4-2"
"263","Ceará","2019",14,"sáb","Em casa","Chapecoense","4-2-3-1","V",4,-9,-7,-3,0.186587301587302,0.105714285714286,-1.2,0.254761904761905,0,7.4,0.8,-4,-0.600000000000001,2.8,8,13,0.4,0.05,0,"4-4-1-1"
"264","Ceará","2019",16,"dom","Em casa","Flamengo","4-2-3-1","D",-7,0,-16.4,-3.4,0.0360042735042735,-0.05,0.2,-0.00761904761904764,-1,-0.6,1.2,2.4,2.2,-1.4,-6,-7,0.4,0,0,"4-1-4-1"
"265","Ceará","2019",19,"sáb","Em casa","Botafogo (RJ)","4-2-3-1","E",-2,1,-14.4,3.2,0.120174507220543,-0.0265597147950089,-3.4,-0.392222222222222,-1,6.2,1.6,10.8,1.4,3.4,-3,-3,-0.8,-0.1,0.1,"4-1-4-1"
"266","Ceará","2019",21,"qua","Em casa","Cruzeiro","4-2-3-1","E",-1,-3,-7.2,5,0.102476629650543,-0.0175970228601808,-1.2,0.113333333333333,0,2.4,0.8,5.8,0.800000000000001,-0.199999999999999,-1,2,-0.8,-0.4,0.1,"4-1-4-1"
"267","Ceará","2019",23,"dom","Em casa","Goiás","4--2-4","D",-5,1,13.6,10.6,-0.191118854448374,-0.143434343434343,-0.8,-0.423333333333333,-2,-5,1.6,12.6,-3.6,-4.4,-10,-6,-1.2,0.2,0,"4--3-3"
"268","Ceará","2019",25,"dom","Em casa","Avaí","4-2-3-1","V",1,-7,-8.4,3,0.0563955803921479,0.0223181818181818,-1.2,0.263333333333333,1,1.4,-0.2,6,-7.6,-2.6,3,8,0,0.2,0,"4-1-4-1"
"269","Ceará","2019",28,"sáb","Em casa","Vasco da Gama","4-1-4-1","E",1,4,6.6,3,-0.0289213629507746,0.00399353261117968,0.2,-0.146666666666667,-2,1.8,1.2,11.4,3.8,2,-4,-3,1.2,-0.2,0,"4--3-3"
"270","Ceará","2019",29,"qua","Em casa","Fluminense","4--4-2","V",3,-3,-11.4,-1.6,0.0589815674521557,0.0559685020861492,-1.2,0.0804761904761905,1,2.8,0.4,3.2,5,-3.6,6,6,1,-0.1,0,"4-1-4-1"
"271","Ceará","2019",31,"qui","Em casa","Internacional","4--4-2","V",3,-5,-7.59999999999999,-1.8,0.166263178685779,0.077398549163255,-1.4,0.174444444444445,2,2,0.8,-2,-1.8,-1.6,6,8,-1.8,0,0,"4-2-3-1"
"272","Ceará","2019",37,"qua","Em casa","Corinthians","4-2-3-1","D",-2,5,-15.6,-8.2,0.102808127974537,0.0196037747082639,0.4,-0.341666666666667,-3,0.4,-0.8,-4.2,0.8,4,-5,-7,3.8,0,0,"4-1-4-1"
"273","Ceará","2020",5,"dom","Em casa","Bahia","4-2-3-1","V",-1,4,4.8,0.199999999999999,-0.0691738816738817,0.142323232323232,1.6,-0.118333333333333,0,8.2,-0.4,1.4,0.799999999999999,-1.6,-6,-5,1.2,-0.2,0,"4-2-3-1"
"274","Ceará","2020",7,"qua","Em casa","Fortaleza","4-2-3-1","V",-2,2,-15.2,3.4,0.049025419025419,-0.0252369852369852,-0.8,-0.271428571428572,1,1.8,-0.2,4.2,3.8,1,1,-4,0.4,0,0,"4-2-3-1"
"275","Ceará","2020",8,"sáb","Em casa","Santos","4-2-3-1","D",0,-1,-5.6,0.4,0.0243531468531469,-0.00583333333333333,-0.8,-0.216666666666667,1,8.8,0.2,1.8,-0.600000000000001,2,2,1,-0.800000000000001,0,0,"4-2-3-1"
"276","Ceará","2020",10,"dom","Em casa","Flamengo","4--4-2","V",-5,-4,-14.6,-4.2,-0.0691414141414141,-0.0241025641025641,0,0.0388888888888888,1,-2.2,0.6,-3.6,-1.8,0.199999999999999,-3,-1,3.2,0,0,"4-2-3-1"
"277","Ceará","2020",12,"dom","Em casa","Goiás","4-2-3-1","E",-2,0,11.4,1.2,-0.0709109311740891,-0.0480904183535762,0.4,0.139523809523809,0,-5,1.4,8.8,-1,2,-1,-2,0.2,-0.0666666666666667,0,"4-1-4-1"
"278","Ceará","2020",15,"dom","Em casa","Corinthians","4-2-3-1","V",2,3,-7.59999999999999,2.2,0.0633891547049442,0.00394307446939025,3.4,-0.0190620490620491,0,-1.8,1.6,-0.599999999999998,0.6,-3.6,0,-1,0.8,0.1,-0.1,"4--4-2"
"279","Ceará","2020",16,"qua","Em casa","São Paulo","4-2-3-1","E",-2,3,-20,-4.6,0.086818304502515,-0.00564724164724163,2,0.223160173160173,-1,3.2,1.8,-6.8,8,-3,-3,-5,2.6,-0.2,0,"4--4-2"
"280","Ceará","2020",18,"sáb","Em casa","Coritiba","4-2-3-1","V",1,-2,-13.8,0.399999999999999,-0.0492888638709073,0.005800298772435,0,0.136666666666667,0,4,0,-0.799999999999999,7,0.6,5,3,2.2,0.1,0,"4-2-3-1"
"281","Ceará","2020",20,"dom","Em casa","Sport Recife","4-2-3-1","E",3,-1,-1.6,8.8,0.0120438385144268,0.0473389355742297,-2,-0.038888888888889,-2,8.8,0.8,4.2,0.200000000000001,3.8,2,4,1.4,0,-0.04,"5--4-1"
"282","Ceará","2020",22,"dom","Em casa","Atlético Mineiro","4--4-2","E",0,3,-15,-2,0.0247280497280498,0.00640248640248639,0.6,0.307380952380952,-1,7,0.2,-6.8,4.2,1,-2,-3,0.4,-0.1,0,"4-1-4-1"
"283","Ceará","2020",25,"sáb","Em casa","Atl Goianiense","4--4-2","D",7,6,-7,-0.199999999999999,0.120571095571096,0.131223776223776,1,-0.137619047619048,-1,3.4,-1.2,-10,2,1.6,-1,1,-0.2,-0.05,0,"4-2-3-1"
"284","Ceará","2020",28,"qui","Em casa","Internacional","4-2-3-1","D",-4,1,1.4,0,0.0802441418230893,-0.0427156177156177,0.6,0.02,-1,7.8,-0.6,-3.6,-3.8,7,-6,-5,-1.4,-0.1,-0.1,"4-2-3-1"
"285","Ceará","2020",30,"dom","Em casa","Bragantino","4-2-3-1","D",-2,-2,-17.2,-7.2,0.133517390313729,0.0537022397891963,0.8,0.146666666666667,2,2,-1,-15.8,-2.4,4.2,0,0,0.4,0,0,"4--3-3"
"286","Ceará","2020",32,"dom","Em casa","Palmeiras","4-2-3-1","V",2,0,-9.2,-0.199999999999999,0.0481578947368421,0.0786111111111111,-1,-0.0642857142857144,0,-4.2,-2.4,-6.4,-1.8,1.4,2,2,0.4,0.35,-0.1,"4-2-3-1"
"287","Ceará","2020",33,"dom","Em casa","Atl Paranaense","4-2-3-1","D",4,2,-12.8,1,-0.0123737373737374,0.080050505050505,1.4,-0.0666666666666667,0,-3,-0.6,-3.8,-1,1.6,1,2,0.8,0.35,0,"4--4-2"
"288","Ceará","2020",36,"seg","Em casa","Fluminense","4-2-3-1","D",-4,8,5.6,-2.8,-0.132083961789844,-0.0408496732026144,2.8,-0.0555555555555555,-4,5.2,0.4,-1.4,-3.4,-3.2,-9,-12,1.8,0.2,0,"4-2-3-1"
"289","Ceará","2020",38,"qui","Em casa","Botafogo (RJ)","4-2-3-1","V",3,-3,-3.59999999999999,-7.6,0.0359335844753802,0.0905683411875362,1.2,0.251587301587302,0,4.4,-1,-5,1.6,0,4,6,0.4,0,0,"4-2-3-1"
"290","Ceará","2021",6,"qui","Em casa","Atlético Mineiro","4-2-3-1","V",0,4,-6.2,1.4,0.129603174603175,-0.0130555555555556,1.2,0.196666666666667,-2,4,-0.2,4,0,-0.800000000000001,-5,-4,0.8,0.2,0,"4-1-4-1"
"291","Ceará","2021",7,"dom","Em casa","São Paulo","4-2-3-1","E",1,-2,-13,4.6,0.137576312576313,0.00501221001221002,-0.8,0.241904761904762,1,3.2,-2,-9.4,2.2,1.6,3,3,-1,0,0.2,"3-1-4-2"
"292","Ceará","2021",9,"dom","Em casa","Juventude","4-2-3-1","V",1,0,2,6,-0.159559884559885,-0.0276334776334776,0.4,-0.0199999999999999,-1,4.2,-0.4,1.8,-1,-2,-1,1,0.4,-0.2,0.2,"4-2-3-1"
"293","Ceará","2021",12,"sáb","Em casa","Atl Paranaense","4-2-3-1","V",-4,-5,3,0,0.0111976911976912,-0.0712337662337662,-2.2,0.161111111111111,4,1,0.2,-1.2,-3.2,0.8,2,1,2,-0.05,-0.1,"4-2-3-1"
"294","Ceará","2021",14,"dom","Em casa","Fortaleza","4--3-3","V",-2,0,3.4,-1.8,-0.0837698412698413,-0.0266269841269841,0.4,-0.208333333333333,-2,-2,0.4,2.4,-3.8,-0.4,-3,-2,-0.6,0,0,"3-4-1-2"
"295","Ceará","2021",15,"dom","Em casa","Atl Goianiense","4-2-3-1","E",3,-2,0.800000000000004,9.2,-0.0727432216905901,-0.00261904761904762,-1.4,-0.243333333333333,1,2.2,0.4,9.4,0.200000000000001,1.6,3,5,-0.2,-0.2,-0.0666666666666667,"4-2-3-1"
"296","Ceará","2021",17,"dom","Em casa","Flamengo","4-2-3-1","E",-6,-2,-20,-0.799999999999999,-0.237520405291303,-0.0719607843137255,-0.8,-0.0983333333333335,1,1.6,-0.2,1,4.2,-0.799999999999999,-4,-4,-2.4,0,0,"4-2-3-1"
"297","Ceará","2021",19,"qua","Em casa","Palmeiras","4-2-3-1","D",-3,-1,-7.59999999999999,-2.8,-0.0424607890694479,-0.0340476190476191,-1.6,-0.0633333333333334,1,5,-1.6,-8.8,1.6,1.6,-4,-2,-3,0,0,"4-2-3-1"
"298","Ceará","2021",21,"sáb","Em casa","Santos","4-2-3-1","E",-1,-1,-4.8,-1.2,0.105937950937951,-0.0201587301587302,-2,-0.113333333333333,-1,-0.8,-0.4,-3.4,1.2,6.2,-1,0,0,0,0,"3--4-3"
"299","Ceará","2021",22,"sáb","Em casa","Chapecoense","4-2-3-1","V",-1,0,7.6,-2,0.111782106782107,-0.0137445887445887,-3.2,-0.256190476190476,1,-8,-0.4,-2.6,-0.6,3.2,0,-1,-1,0.2,0,"4-1-4-1"
"300","Ceará","2021",24,"qua","Em casa","Internacional","4-2-3-1","E",-2,2,0.399999999999999,2.2,-0.077449494949495,-0.0320707070707071,-1,-0.295238095238095,-1,-3.6,-0.2,3.4,-2.4,1.4,-4,-4,0.4,0.2,0,"4-2-3-1"
"301","Ceará","2021",27,"dom","Em casa","Bragantino","4-2-3-1","E",-5,0,6,0.199999999999999,0.091317038542439,-0.0734903870601811,-0.4,-0.0453174603174603,0,-1.2,1,4.6,-1.6,3.4,-5,-5,0.6,0,-0.1,"4-2-3-1"
"302","Ceará","2021",29,"dom","Em casa","Fluminense","4-2-3-1","V",1,3,-8.2,3.2,0.184825357708653,-0.0106389986824769,0,-0.0083333333333333,-1,-0.8,-1,5.8,0.799999999999999,-1.6,-1,-2,1,0,0,"4-2-3-1"
"303","Ceará","2021",30,"dom","Em casa","Cuiabá","4-2-3-1","V",2,0,-6,4.4,0.179037811921107,0.0246532091097309,0.2,-0.180555555555555,-2,0.8,-1.2,4.6,-1.6,3.6,2,2,1,0,0,"4--4-2"
"304","Ceará","2021",32,"dom","Em casa","Sport Recife","4-2-3-1","V",-1,-5,-5,0.800000000000001,0.085231259968102,-0.0174455077086656,-0.4,0.0499999999999999,0,-0.4,-1.4,-9.2,-7.6,4,7,4,0.2,0.5,-0.2,"4-1-4-1"
"305","Ceará","2021",35,"qui","Em casa","Corinthians","4-2-3-1","V",4,-3,-14.8,-6.8,-0.183539238539239,0.14551282051282,0.6,0.0477777777777777,0,-5.4,0,-8,-0.4,0,4,7,0.8,0.2,0,"4-2-3-1"
"306","Ceará","2021",37,"dom","Em casa","América (MG)","4-2-3-1","E",4,1,-8.2,-7.4,0.0495109962501267,0.13780193236715,2.6,-0.515555555555555,-2,4,0.4,-0.400000000000002,3.4,-0.800000000000001,2,3,-0.8,0.133333333333333,0,"4-2-3-1"
"307","Chapecoense","2019",5,"dom","Em casa","Fortaleza","4-1-4-1","D",0,-1,2.59999999999999,2.4,-0.0725501253132832,-0.00469298245614035,1,0.120952380952381,1,0.6,-1,6.8,0.799999999999999,3.2,-2,1,-0.6,0.1,0,"4--4-2"
"308","Chapecoense","2019",7,"dom","Em casa","Palmeiras","4-2-3-1","D",-4,8,-3,4,-0.161234713858553,-0.218642146467224,3,-0.125714285714286,-4,-4.8,-0.8,13.6,1.8,-1.4,-11,-12,-0.4,0,0,"4-2-3-1"
"309","Chapecoense","2019",9,"qui","Em casa","Fluminense","4-1-4-1","E",-1,2,-13.2,0.4,-0.0622886762360447,0.0019404572036151,1,0.0342857142857143,-1,-3.8,-0.4,3.2,0,1.4,-1,-3,-4.2,-0.1,0,"4--3-3"
"310","Chapecoense","2019",10,"dom","Em casa","Atlético Mineiro","4-1-4-1","D",-2,3,-14.8,-3.8,-0.127407407407407,0.0191005291005291,0.2,0.201666666666667,-1,1.2,-0.4,-1.4,1.6,-0.6,-3,-5,0.4,0.15,0,"4-2-3-1"
"311","Chapecoense","2019",12,"dom","Em casa","Bahia","4-1-4-1","E",2,6,-3.4,-0.200000000000001,0.042861509835194,0.0328070175438597,-0.4,-0.137619047619048,-2,-2,0,1.6,2.2,-1.4,-1,-4,0,0,0,"4--3-3"
"312","Chapecoense","2019",15,"dom","Em casa","Avaí","4-2-3-1","V",2,3,-7.4,-3,0.0795315795315795,0.0486679986679987,-0.4,-0.348787878787879,1,0,-0.6,-5.8,-0.199999999999999,0.6,3,-1,-2.2,0.1,0,"4--3-3"
"313","Chapecoense","2019",17,"sáb","Em casa","Santos","5--4-1","D",-7,-1,-7,-1.4,-0.109021327829377,-0.0460710600029485,-1.4,-0.145555555555556,1,2.2,-0.8,8.6,3.6,0,-2,-6,-1.4,0.2,0.2,"3--4-3"
"314","Chapecoense","2019",19,"sáb","Em casa","Vasco da Gama","4-1-4-1","D",-3,-3,0.600000000000001,-1,-0.0418352699931647,-0.0443221690590112,-1.4,-0.09,1,-1.6,0.2,5.6,5,3.2,-2,0,0.6,0.2,0.2,"4-2-3-1"
"315","Chapecoense","2019",21,"qua","Em casa","Corinthians","4-1-4-1","D",-5,3,-0.399999999999999,-0.399999999999999,0.121577983420089,-0.0804260651629073,0.2,-0.19,-2,2.6,-1,3.2,0.800000000000001,3,-10,-8,3.6,-0.1,0.2,"4-1-4-1"
"316","Chapecoense","2019",23,"dom","Em casa","Flamengo","4-1-4-1","D",-5,4,-4.8,-8.2,0.102237324079429,0.126185656448814,2.6,-0.156666666666667,-3,-2,-0.4,-2.4,0.200000000000001,-4.6,-12,-9,0.6,-0.0666666666666667,0,"4-2-3-1"
"317","Chapecoense","2019",25,"dom","Em casa","Cruzeiro","4-2-3-1","E",0,3,6.8,-4,0.145082224277271,0.185428276573787,-0.2,0.00523809523809526,-2,-0.8,-0.2,-6.6,-1.6,0.6,-2,-3,-1.6,-0.2,0,"4-2-3-1"
"318","Chapecoense","2019",27,"dom","Em casa","Goiás","4-2-3-1","E",-4,0,-4,-4.8,0.0340016708437761,-0.0428070175438597,2,0.00404761904761897,-2,5,-0.6,-7.4,6,1,-6,-4,-1.8,0.1,0,"4-2-3-1"
"319","Chapecoense","2019",30,"sáb","Em casa","São Paulo","4-1-4-1","D",-1,3,-29.6,-0.399999999999999,-0.0255228105228105,0.00462703962703963,1.4,-0.225,-2,2.6,-1.4,-1.4,2.2,0.4,-4,-4,2.2,0.1,0,"4-2-3-1"
"320","Chapecoense","2019",32,"dom","Em casa","Grêmio","5--4-1","D",-7,4,-20.8,-0.6,-0.0743010618552414,-0.0799537304800463,3,0.0130952380952382,-2,-2,-0.2,4.8,1.4,4.8,-10,-11,0.4,-0.0666666666666667,0,"4-2-3-1"
"321","Chapecoense","2019",33,"dom","Em casa","Ceará","4-2-3-1","V",0,2,-9.8,2.2,-0.0951396969044027,0.000793650793650791,1,-0.188571428571429,0,-3.2,-1.4,4.4,2.8,1.2,1,-2,0.4,0,0,"4-2-3-1"
"322","Chapecoense","2019",37,"qua","Em casa","CSA","4--5-1","V",3,-6,6.40000000000001,4.4,-0.132055780476833,0.00619433198380566,-3.6,0.0985714285714285,2,0.8,-1.6,7.2,1,3.2,6,9,-1,0,0,"4-2-3-1"
"323","Chapecoense","2021",6,"qui","Em casa","Internacional","4-3-1-2","D",-1,-1,-8.4,-2.4,-0.0111738261738262,-0.0138621378621379,0.8,-0.00555555555555554,1,-1.2,0.2,-3.6,5.6,-2.2,-4,0,-5.8,-0.2,-0.04,"4-2-3-1"
"324","Chapecoense","2021",9,"dom","Em casa","Bahia","4-1-4-1","D",-3,2,-16.2,-6,0.0155398986977934,0.00730012677381101,1.8,-0.121666666666667,-2,2,1,-1,4,5.4,-5,-5,0.4,0.3,0,"4-2-3-1"
"325","Chapecoense","2021",10,"qui","Em casa","Corinthians","4--3-3","D",0,7,-8.8,-3,0.0202344877344877,0.0242929292929293,3.8,-0.18,-2,9.4,2,6,1,3.6,-8,-7,2.4,-0.1,0,"4-2-3-1"
"326","Chapecoense","2021",12,"dom","Em casa","Cuiabá","3--4-3","D",-1,3,-11.2,0.600000000000001,0.0422022422022422,-0.0169386169386169,2.8,0.28,0,5.4,0.6,5.8,1.4,5.2,-5,-4,-1.2,0.1,0,"4-2-3-1"
"327","Chapecoense","2021",14,"dom","Em casa","Santos","4-2-3-1","D",-4,1,-17,-4.2,0.0554906683354959,-0.046989121989122,0.2,0.0685714285714286,-1,0.8,0.2,-10.4,2.8,4.2,-7,-5,-1.4,-0.4,0,"4-1-4-1"
"328","Chapecoense","2021",16,"seg","Em casa","América (MG)","4--3-3","E",0,4,-5,-5.8,0.0551226551226551,0.0416414141414141,0,-0.00333333333333319,-1,1.4,-0.4,-8.4,1.2,3,-5,-4,1,0,0,"4-2-3-1"
"329","Chapecoense","2021",19,"ter","Em casa","Fluminense","4--4-2","D",-3,-1,-6.6,1.8,-0.103708513708514,-0.0768181818181818,-1.4,-0.076190476190476,0,9.4,0.2,-0.800000000000001,3.6,0,-4,-2,1.6,0,0,"4--3-3"
"330","Chapecoense","2021",21,"sáb","Em casa","Palmeiras","4--4-2","D",-3,-1,-9.2,-2.6,-0.131262688923979,-0.0444055944055944,0.2,0.082857142857143,0,8.8,-1.2,-2,-1.2,-3,-4,-2,-0.6,0.2,0,"4-2-3-1"
"331","Chapecoense","2021",23,"dom","Em casa","São Paulo","4--5-1","E",0,3,-9.8,2.4,-0.167804515745692,0.00626559714795009,1.8,-0.0521428571428572,-2,3,-1.2,1.8,4,-1.8,-2,-3,0.8,-0.2,0,"3--4-3"
"332","Chapecoense","2021",24,"qua","Em casa","Atlético Mineiro","4--4-2","E",-3,5,-14.4,-1.8,-0.0730050505050505,-0.0104545454545455,3.8,0.10452380952381,-4,-2.2,-0.4,4,1.2,-0.399999999999999,-6,-8,1.2,0.0333333333333333,0,"4-2-3-1"
