"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"525","Fluminense","2020",23,"seg","Em casa","Bragantino","4-2-2-2","E",3,4,52.4,10.4,0.291774891774892,0.0753246753246753,3.4,0.85,2,-1.4,2,17.8,11.8,13.4,7,-1,1.8,0,0,"Fluminense_2020_23","Bragantino_2020_23","4--3-3",8,4,47.8,11.8,0.439510489510489,0.135081585081585,1.8,0.6,2,2.6,0.4,16.8,15.8,11,8,4,2,0.1,0.2
"526","Fluminense","2020",24,"sáb","Em casa","Atl Paranaense","4-2-2-2","V",5,5,55,13.6,0.315343915343915,0.0793650793650794,3.4,0.65,1,-2.6,2.2,17.6,11.6,12.6,7,0,2.4,0,0,"Fluminense_2020_24","Atl Paranaense_2020_24","4--4-2",5,7,49.8,11.8,0.348681318681319,0.0869322344322344,5.2,0.818333333333333,2,2.4,1.6,19,11,7.8,9,-2,2.6,0,0
"527","Fluminense","2020",27,"sáb","Em casa","São Paulo","4-2-3-1","D",6,6,54.6,11.6,0.307089947089947,0.104444444444444,3.6,0.62,1,-2.8,1.2,18.2,12.2,9.4,5,0,3,0,0,"Fluminense_2020_27","São Paulo_2020_27","4--4-2",9,3,59,15.2,0.438084464555053,0.119306184012066,3.6,0.526666666666667,2,1.4,1,26.2,14.4,9,12,6,2,0,0
"528","Fluminense","2020",30,"sáb","Em casa","Sport Recife","4-2-3-1","V",5,10,47.4,9.8,0.242082362082362,0.116767676767677,5,0.52,1,3,1.4,15.2,13.6,8,6,-5,2.8,0,0,"Fluminense_2020_30","Sport Recife_2020_30","4-1-4-1",2,4,46.6,10.4,0.231186868686869,0.0555555555555556,2.2,0.483333333333333,1,0.8,1.8,20,13.4,8.8,4,-2,3.2,0,0.2
"529","Fluminense","2020",32,"dom","Em casa","Botafogo (RJ)","4-2-3-1","V",8,9,48.4,13.4,0.273193473193473,0.117878787878788,4,0.3,2,0.8,1.6,20.8,15,11.2,10,-1,3.6,0.1,0,"Fluminense_2020_32","Botafogo (RJ)_2020_32","5--4-1",2,12,50.6,13,0.342156862745098,0.0450980392156863,4.6,0.57,0,4.8,2.8,20.2,10.6,9.6,0,-10,1.4,0.2,0
"530","Fluminense","2020",33,"dom","Em casa","Goiás","4-2-3-1","V",9,8,51.4,14.6,0.2528726175785,0.11680926916221,2.4,0.125,3,-2.2,1.4,20.2,14,11,10,1,3,0.1,0,"Fluminense_2020_33","Goiás_2020_33","4--3-3",4,14,50,13.6,0.24331550802139,0.0470588235294118,5,0.476190476190476,0,5.4,1,18.2,10.6,10,3,-10,2.8,0.05,0
"531","Fluminense","2020",35,"qua","Em casa","Atlético Mineiro","4-2-3-1","E",9,3,44.8,14.4,0.356229260935143,0.114012066365008,2.2,0.45,4,-4.6,1.4,21.6,16,12,11,6,2.6,0.1,0,"Fluminense_2020_35","Atlético Mineiro_2020_35","3--4-3",5,5,68,13.4,0.28402054601745,0.0750445632798574,2.2,0.533333333333333,2,1.8,2,26.4,12.2,9,5,0,1.2,0.2,0
"532","Fluminense","2020",38,"qui","Em casa","Fortaleza","4-2-3-1","V",7,2,41.8,9.6,0.393577533577534,0.155067155067155,3,0.9,3,-3.6,1.2,14.6,16,11.2,11,5,2.2,0,0,"Fluminense_2020_38","Fortaleza_2020_38","4-2-3-1",6,10,48.6,11.8,0.30369578134284,0.0705882352941176,3.2,0.566666666666667,1,1.4,0.4,15.8,14,6.8,6,-4,3.6,0,0
"533","Fluminense","2021",7,"dom","Em casa","Corinthians","4-2-3-1","E",5,5,43.4,9.2,0.514444444444444,0.112222222222222,4,0.72,1,1.8,2,20.4,9.6,9.6,6,0,3.2,0.1,0,"Fluminense_2021_7","Corinthians_2021_7","4-2-3-1",5,5,48.4,10,0.346388888888889,0.107222222222222,3.6,0.746666666666667,1,-0.2,1.4,15.8,11.8,6.8,6,0,1.2,0.2,0
"534","Fluminense","2021",8,"qua","Em casa","Atl Paranaense","4-2-3-1","D",4,7,43.8,8.6,0.527777777777778,0.102222222222222,3.8,0.65,1,2.2,1.8,21.4,9.2,10,5,-3,3.2,0,0,"Fluminense_2021_8","Atl Paranaense_2021_8","4-2-3-1",11,8,48.4,14.2,0.332972582972583,0.16955266955267,5,0.67952380952381,0,-2.4,1.4,19,10.6,6.8,8,3,4,0.05,0
"535","Fluminense","2021",10,"qua","Em casa","Ceará","4-2-3-1","E",3,6,49.6,11.4,0.420075757575758,0.0481818181818182,3,0.75,2,1.6,2,21.8,7,9.8,5,-3,3,0,0,"Fluminense_2021_10","Ceará_2021_10","4-2-3-1",5,2,41.2,12.4,0.384920634920635,0.0694444444444444,3.8,0.9,3,4.4,0.8,11,10.8,5.4,9,3,4.2,0,0.2
"536","Fluminense","2021",12,"sáb","Em casa","Grêmio","4-2-3-1","D",4,6,51.8,12.4,0.398537296037296,0.0656177156177156,2.4,0.65,2,1.4,1.6,18,7.4,9.6,7,-2,1.6,0,0,"Fluminense_2021_12","Grêmio_2021_12","4--4-2",1,5,55.8,13,0.212279387279387,0.025,5.2,0.813333333333333,2,-0.4,1,26.4,13,8,4,-4,2,0.2,0
"537","Fluminense","2021",14,"qui","Em casa","Juventude","4--3-3","E",3,4,56.8,12,0.407628205128205,0.0474358974358974,1.8,0.633333333333333,1,0.6,1.4,20,8.2,8.6,5,-1,2,0,0.4,"Fluminense_2021_14","Juventude_2021_14","4--3-3",3,4,43.4,11,0.267306027306027,0.0572893772893773,4,0.71,1,-1.4,1.6,13.4,10,7.2,5,-1,4,0.2,0
"538","Fluminense","2021",17,"seg","Em casa","Atlético Mineiro","4-2-3-1","E",4,8,53.8,9.4,0.39047619047619,0.0788888888888889,5,0.642857142857143,0,-1.6,1.2,24.2,9.2,8,2,-4,1.8,0.2,0.4,"Fluminense_2021_17","Atlético Mineiro_2021_17","4-2-3-1",10,2,64,15.4,0.331562998405104,0.143556618819777,2,0.8,3,1.4,1.6,26,9.6,10.2,13,8,3.8,0.166666666666667,0
"539","Fluminense","2021",18,"seg","Em casa","Bahia","4--3-3","V",6,7,53.6,8.8,0.457142857142857,0.145555555555556,5,0.742857142857143,1,-0.8,1.4,22.2,10.6,7.6,5,-1,1.8,0.2,0.2,"Fluminense_2021_18","Bahia_2021_18","4-2-3-1",2,8,54.4,12.8,0.34031746031746,0.0355555555555555,3.4,0.5,0,3,2,30.6,13.6,10.6,1,-6,2.2,0,0
"540","Fluminense","2021",20,"dom","Em casa","São Paulo","4--3-3","V",9,7,47.2,8.4,0.469444444444444,0.223333333333333,4.8,0.771428571428571,1,-4,1,16.8,12.2,7.6,10,2,2,0.2,0,"Fluminense_2021_20","São Paulo_2021_20","3-4-1-2",5,4,58.8,9,0.505952380952381,0.103571428571429,3.6,0.753333333333333,2,1.6,2.4,22,8.8,9.4,8,1,3.4,0.4,0
"541","Fluminense","2021",22,"dom","Em casa","Bragantino","4--3-3","V",10,5,44.6,10.2,0.461111111111111,0.219444444444444,3.4,0.783333333333333,1,-3.8,1.2,14.8,11.2,9,13,5,2.2,0,0,"Fluminense_2021_22","Bragantino_2021_22","4-2-3-1",5,7,52.4,10.8,0.344285714285714,0.111904761904762,5.2,0.721428571428571,0,1.4,0.8,17.8,14,8.8,3,-2,4,0.2,0
"542","Fluminense","2021",24,"qua","Em casa","Fortaleza","4--3-3","D",6,8,47.4,12.2,0.405392156862745,0.108333333333333,4.2,0.67,0,-3.4,1,16.4,9.6,11.2,7,-2,2.6,0,0,"Fluminense_2021_24","Fortaleza_2021_24","3--4-3",3,6,49.4,12.6,0.382923742923743,0.0533333333333333,4.6,0.76,2,-0.6,1.2,17.2,9.6,7,6,-3,2.4,0,0.0666666666666667
"543","Fluminense","2021",25,"sáb","Em casa","Atl Goianiense","4--3-3","E",4,7,49.4,13.4,0.294677871148459,0.0583333333333333,3.4,0.67,1,-3.6,1.6,19.8,8.4,13.6,5,-3,2,0,0,"Fluminense_2021_25","Atl Goianiense_2021_25","4--4-2",4,4,49,11.8,0.353257575757576,0.118181818181818,3.2,0.82,3,-1.6,1.2,20.8,9.2,8,5,0,2.4,0,0
"544","Fluminense","2021",28,"sáb","Em casa","Flamengo","4-2-3-1","V",4,4,45.8,10.4,0.308399933399933,0.0878787878787879,4.2,0.675,2,1,1.4,15.8,9.4,14,7,0,2,0,0,"Fluminense_2021_28","Flamengo_2021_28","4-2-3-1",8,5,64.6,14.6,0.366777958883222,0.117719122982281,2.6,0.57,2,3.2,0.4,21.8,11.4,12,8,3,1.8,0,0
"545","Fluminense","2021",30,"sáb","Em casa","Sport Recife","4-2-2-2","V",5,3,51.4,10.8,0.268065268065268,0.106060606060606,4.6,0.45,2,2.8,1.6,12.2,11,9.8,9,2,1.8,0,0,"Fluminense_2021_30","Sport Recife_2021_30","4-1-4-1",3,4,43.2,10.6,0.217099567099567,0.0696969696969697,3.2,0.75,2,-1.4,0.8,23.2,13,8.6,4,-1,2.8,0,0.2
"546","Fluminense","2021",32,"dom","Em casa","Palmeiras","4-2-3-1","V",6,4,53.4,13.4,0.273193473193473,0.106060606060606,4,0.3,2,0.8,1.6,20.8,15,11.2,9,2,3.6,0.1,0,"Fluminense_2021_32","Palmeiras_2021_32","4-2-3-1",12,4,52.8,12.2,0.315,0.251666666666667,5,0.814285714285714,2,4,3.2,19.8,11.2,9.2,12,8,3,0,0
"547","Fluminense","2021",34,"dom","Em casa","América (MG)","4--3-3","V",5,3,56.4,14.6,0.314411079116961,0.0822843822843823,2,0.25,4,-2.8,1.2,20.4,15.6,11.6,9,2,2.8,0.1,0,"Fluminense_2021_34","América (MG)_2021_34","4-1-4-1",6,6,50.8,14.8,0.337163561076605,0.0928571428571429,4.2,0.754761904761905,1,-2.8,1.2,15.2,11,8.4,7,0,2.2,0.0666666666666667,0
"548","Fluminense","2021",35,"qua","Em casa","Internacional","4--3-3","V",5,3,50.2,14.4,0.356229260935143,0.0841025641025641,2.2,0.45,4,-4.6,1.4,21.6,16,12,9,2,2.6,0.1,0,"Fluminense_2021_35","Internacional_2021_35","4-2-3-1",4,7,54.4,14,0.246037151702786,0.0740557275541796,4,0.66,1,3.8,0.6,21.8,10,6,3,-3,3,0.1,0
"549","Fluminense","2021",38,"qui","Em casa","Chapecoense","4-2-3-1","V",7,4,52.4,9.6,0.393577533577534,0.13965811965812,3,0.9,3,-3.6,1.2,14.6,16,11.2,9,3,2.2,0,0,"Fluminense_2021_38","Chapecoense_2021_38","5--3-2",1,11,38.2,9,0.225714285714286,0.02,5.4,0.532142857142857,0,-0.8,1,16.8,8.6,7.6,0,-10,3,0,0.0666666666666667
"550","Fortaleza","2019",6,"dom","Em casa","Vasco da Gama","4--4-2","E",6,5,48,14,0.324975901291691,0.0864372469635628,3,0.75,0,-1.8,1.2,16.6,9,10.2,7,1,1.8,0,0,"Fortaleza_2019_6","Vasco da Gama_2019_6","4-2-3-1",4,8,46.6,14.8,0.231235431235431,0.0573759573759574,4.2,0.580952380952381,0,3,1.8,22,10.6,11.8,3,-4,3,0.4,0
"551","Fortaleza","2019",9,"qua","Em casa","Cruzeiro","4-2-3-1","V",6,6,44.8,10.2,0.412214452214452,0.101748251748252,4,0.792857142857143,0,-3.8,0.8,16.6,10.4,10,7,0,3.6,0,0.2,"Fortaleza_2019_9","Cruzeiro_2019_9","4-2-3-1",4,9,54,15,0.313142857142857,0.0753968253968254,5,0.697272727272727,1,-0.4,2.2,19.2,10.6,11.8,2,-5,2.6,0,0
"552","Fortaleza","2019",10,"sáb","Em casa","Avaí","4--4-2","V",5,5,43.6,10.6,0.364595404595405,0.0803196803196803,4.2,0.842857142857143,1,-2.2,0.4,15.8,11,10.4,7,0,3.8,0,0.2,"Fortaleza_2019_10","Avaí_2019_10","4-2-3-1",1,8,46.2,12.2,0.195288045288045,0.0153846153846154,5,0.696190476190476,1,3,1.2,20.4,16.4,12.4,1,-7,2.4,0,0
"553","Fortaleza","2019",12,"dom","Em casa","Corinthians","4--4-2","D",7,7,43.6,11,0.368311688311688,0.115584415584416,4.2,0.846666666666667,1,0,0.6,17,10,7.8,7,0,4.8,0.1,0.3,"Fortaleza_2019_12","Corinthians_2019_12","4-1-4-1",5,3,52.6,12,0.206951566951567,0.0689458689458689,3.8,0.833333333333333,2,-2.2,1,22.2,9.2,9.8,8,2,1.8,0.2,0
"554","Fortaleza","2019",15,"sáb","Em casa","Internacional","4-4-1-1","D",6,8,53,11.6,0.341645021645022,0.125974025974026,3.8,0.746666666666667,1,0.2,1.6,18.6,6.2,8.4,4,-2,4.4,0.3,0.1,"Fortaleza_2019_15","Internacional_2019_15","4--3-3",4,3,47.6,10.2,0.302683982683983,0.0782683982683983,3.4,0.876190476190476,3,2.8,1.6,16.4,10.6,11.2,8,1,2.6,0,0.1
"555","Fortaleza","2019",17,"dom","Em casa","Goiás","4-2-3-1","V",8,6,52.2,10.6,0.377431457431457,0.178354978354978,4.4,0.74,2,3,1.2,17.2,9.8,10.2,7,2,4.4,0.266666666666667,0,"Fortaleza_2019_17","Goiás_2019_17","4-4-1-1",4,11,44,12.6,0.291398951925268,0.085850991114149,4.8,0.555238095238095,0,-3.4,1.6,21,10.6,10,4,-7,5.2,0,0
"556","Fortaleza","2019",18,"sáb","Em casa","Fluminense","4--3-3","D",7,5,48.6,12,0.393593073593074,0.16017316017316,4.4,0.79,2,1.8,1.2,17.6,10.4,10.2,7,2,3.2,0.0666666666666667,0,"Fortaleza_2019_18","Fluminense_2019_18","4-1-4-1",2,7,58.4,20.2,0.306317016317016,0.03,5.8,0.813888888888889,1,-1.4,1.8,25,10.8,8.8,3,-5,3.4,0,0
"557","Fortaleza","2019",20,"dom","Em casa","Palmeiras","4-2-3-1","D",6,6,46,11.8,0.293434343434343,0.125252525252525,4,0.823333333333333,1,3.2,0.6,17.2,10.8,9.6,5,0,2.4,0.0666666666666667,0,"Fortaleza_2019_20","Palmeiras_2019_20","4-2-3-1",7,4,52.2,12.4,0.295677655677656,0.0918925518925519,2,0.766666666666667,3,2,1.8,18.6,12.4,12,12,3,3.4,0,0
"558","Fortaleza","2019",22,"seg","Em casa","Botafogo (RJ)","4-2-3-1","V",3,7,43.8,13.2,0.219823232323232,0.0529040404040404,4,0.794444444444445,1,0.4,1,19.8,9,10.2,4,-4,1.8,0.2,0,"Fortaleza_2019_22","Botafogo (RJ)_2019_22","4-1-4-1",3,6,51.2,7.2,0.327186147186147,0.0506493506493507,5.2,0.726190476190476,1,-3.6,1.2,12,10.2,8,4,-3,3,0.1,0.2
"559","Fortaleza","2019",24,"qua","Em casa","Chapecoense","4-2-3-1","V",5,7,43.2,11.4,0.256764069264069,0.0956168831168831,5.2,0.787301587301587,2,2.2,1.4,19.2,8.6,10.2,6,-2,2.6,0.5,0,"Fortaleza_2019_24","Chapecoense_2019_24","4--2-4",1,6,54.8,8.6,0.413809523809524,0.2,3,0.543333333333333,0,1.6,1,13.2,11.4,8.8,1,-5,2.2,0,0
"560","Fortaleza","2019",26,"qua","Em casa","Flamengo","4--4-2","D",5,5,42,9.4,0.342694805194805,0.110768398268398,4,0.842857142857143,2,1.6,1.6,16.4,5.6,8.2,6,0,4,0.5,0,"Fortaleza_2019_26","Flamengo_2019_26","4--4-2",8,2,72.2,14.8,0.477551834130782,0.276275917065391,1.2,0.7,3,2.2,1.2,21.4,11,6.2,13,6,2.2,0.1,0
"561","Fortaleza","2019",27,"sáb","Em casa","Grêmio","4-2-3-1","V",6,6,40.8,8.2,0.405194805194805,0.138268398268398,4.4,0.792857142857143,1,1.2,1.4,13.8,5.2,8.6,6,0,4.2,0.5,0,"Fortaleza_2019_27","Grêmio_2019_27","4-2-3-1",7,5,62.6,14.4,0.326221490927373,0.113286713286713,4,0.88,1,-1.4,1.4,23.6,12.4,7.4,7,2,3,0.15,0
"562","Fortaleza","2019",30,"sáb","Em casa","Atlético Mineiro","4-2-3-1","E",9,7,42.6,10.4,0.404329004329004,0.178672438672439,3.8,0.663333333333333,0,-3,0.6,12.6,6.6,7.8,8,2,2,0.266666666666667,0,"Fortaleza_2019_30","Atlético Mineiro_2019_30","4-2-3-1",6,8,48.2,14.8,0.310555555555556,0.0894444444444444,4,0.683333333333333,1,3.6,1.8,22.2,8.4,9,5,-2,4.8,0,0
"563","Fortaleza","2019",32,"dom","Em casa","Ceará","4-2-3-1","V",9,7,44,11.6,0.371850371850372,0.158330558330558,4.4,0.713333333333333,1,-4.8,0.4,14.2,7.6,8.2,8,2,2.4,0.0666666666666667,0,"Fortaleza_2019_32","Ceará_2019_32","3--4-3",5,3,48.4,12.8,0.352870789341378,0.0962091503267974,2.8,0.733333333333333,2,2,1.8,16.4,9.4,9.6,7,2,2.4,0,0
"564","Fortaleza","2019",35,"qui","Em casa","Santos","4-2-3-1","V",10,6,43.8,10.8,0.402066822066822,0.196021756021756,4.2,0.783333333333333,2,-4.4,0.8,16,6,7.8,10,4,2.2,0,0,"Fortaleza_2019_35","Santos_2019_35","4--3-3",11,5,53.8,16.2,0.378721288515406,0.138524276377218,3,0.666666666666667,1,-4.4,2.4,16.4,10.6,10.8,10,6,6.2,0.2,0
"565","Fortaleza","2019",38,"dom","Em casa","Bahia","4-2-3-1","V",8,5,43.6,9.8,0.425174825174825,0.189393939393939,4.2,0.783333333333333,1,-0.8,1.8,11.2,8.6,9,11,3,3.4,0,0,"Fortaleza_2019_38","Bahia_2019_38","4--3-3",8,9,49.8,13.8,0.33017825311943,0.127544563279857,4,0.573333333333333,0,4.8,0.8,23.6,7.6,10,5,-1,4.6,0.2,0
"566","Fortaleza","2020",6,"sáb","Em casa","Bragantino","4-2-3-1","V",7,3,51.8,12.2,0.291724941724942,0.110489510489511,4.4,0.854761904761905,2,3.4,2.4,13.2,10.6,10.4,8,4,2,0,0,"Fortaleza_2020_6","Bragantino_2020_6","4-1-4-1",5,9,50.6,14.8,0.259731129910158,0.0645629221588301,4,0.616666666666667,0,-0.2,1.2,24.8,13.8,9.2,4,-4,4.6,0,0
"567","Fortaleza","2020",9,"qua","Em casa","Sport Recife","4-2-3-1","V",6,4,52.8,9,0.345571095571096,0.131002331002331,4.4,0.871428571428572,2,6.4,2.4,14.2,9.6,10.2,7,2,2.4,0.4,0,"Fortaleza_2020_9","Sport Recife_2020_9","4-2-3-1",4,5,44.8,8.6,0.337731092436975,0.103529411764706,4.2,0.881428571428571,0,-1,1.8,16.2,9.8,11.8,6,-1,2.6,0.1,0.2
"568","Fortaleza","2020",11,"sáb","Em casa","Internacional","4-2-3-1","V",4,4,50,7.2,0.366666666666667,0.15,2.8,0.7,2,3,1.8,14,8,9.8,7,0,3.2,0.4,0,"Fortaleza_2020_11","Internacional_2020_11","4--4-2",5,5,62.2,12,0.351841948900772,0.0929738562091503,1.4,0.233333333333333,1,3.6,1.6,28.4,8.2,9.6,5,0,2.6,0.3,0
"569","Fortaleza","2020",13,"dom","Em casa","Atl Goianiense","4-2-3-1","E",4,2,48.8,11.4,0.38340874811463,0.115384615384615,2,0.766666666666667,3,1.6,1,16.4,7.6,7.6,9,2,3.8,0.2,0,"Fortaleza_2020_13","Atl Goianiense_2020_13","4-2-3-1",7,6,46.2,11.4,0.391501831501832,0.107435897435897,4.4,0.834285714285714,2,6.4,1.2,22.2,13,7.6,8,1,2.2,0,0
"570","Fortaleza","2020",14,"qua","Em casa","Atlético Mineiro","4-2-3-1","V",5,3,44.4,10.4,0.385789700495583,0.155860805860806,2.6,0.716666666666667,2,-2.8,1.2,14,9.2,7.6,9,2,4.6,0,0,"Fortaleza_2020_14","Atlético Mineiro_2020_14","4-1-4-1",14,8,60.4,16.8,0.408571428571429,0.167142857142857,4.4,0.6,0,5.2,3,23.4,12.6,7.8,12,6,1.6,0.15,0
"571","Fortaleza","2020",17,"dom","Em casa","Palmeiras","4--4-2","V",4,1,49.8,12.8,0.325191409897292,0.0971428571428571,3.2,0.95,4,-3.4,0.6,17.6,10.2,7,9,3,3.2,0,0,"Fortaleza_2020_17","Palmeiras_2020_17","4--4-2",4,10,55.8,17.4,0.300648148148148,0.0373148148148148,5.4,0.638095238095238,0,-2.2,1.8,26.2,11,9.2,3,-6,3.8,0,0
"572","Fortaleza","2020",19,"sáb","Em casa","Fluminense","4--5-1","D",3,3,54,10.4,0.243888888888889,0.065,3.8,0.91,3,-1.8,0.6,17.2,9.8,9.6,5,0,2.4,0,0,"Fortaleza_2020_19","Fluminense_2020_19","4--4-2",8,4,49.4,11,0.361483253588517,0.159609250398724,3.4,0.795,2,1.2,1.6,21.4,15,11.2,11,4,2.4,0.2,0.1
"573","Fortaleza","2020",21,"sáb","Em casa","São Paulo","4--4-2","D",6,8,49.8,9.2,0.338333333333333,0.115,4.6,0.723333333333333,1,-4,1.8,14.2,10,9.4,3,-2,3.2,0,0,"Fortaleza_2020_21","São Paulo_2020_21","4--3-3",13,4,58.2,16.2,0.450621725944307,0.182344913151365,2.8,0.92,2,1.6,1,22.6,7.8,10.4,13,9,2.6,0.1,0
"574","Fortaleza","2020",23,"qui","Em casa","Goiás","4--4-2","E",6,8,48.6,11,0.44,0.0966666666666667,4.4,0.53,0,-2.8,2.4,13.4,8.6,8.8,4,-2,2.8,0,0,"Fortaleza_2020_23","Goiás_2020_23","4--3-3",4,5,43.6,10.4,0.318141945773525,0.093859649122807,5.8,0.705555555555555,1,3.8,1.6,18.4,8,7.6,5,-1,3.8,0,0
"575","Fortaleza","2020",24,"qua","Em casa","Corinthians","4--4-2","E",6,7,48.8,12.8,0.466923076923077,0.0966666666666667,4.6,0.54,1,-2.6,2.8,14.8,9.8,9,5,-1,2.8,0,0,"Fortaleza_2020_24","Corinthians_2020_24","4-2-3-1",3,3,44.6,8.4,0.242460317460317,0.075,4,0.86,3,9.2,1.6,16.4,11.2,9.6,6,0,5.8,0.4,0
"576","Fortaleza","2020",26,"dom","Em casa","Ceará","4--4-2","D",4,6,53,12.8,0.36051282051282,0.0620512820512821,4.4,0.602857142857143,1,-0.2,1.8,17.6,8.4,9.2,5,-2,3.6,0.2,0,"Fortaleza_2020_26","Ceará_2020_26","4-2-3-1",11,5,41.4,9.8,0.549358974358974,0.231526806526807,2.8,0.626666666666667,2,3.4,1.8,11.8,12.4,10.6,10,6,1.6,0.05,0
"577","Fortaleza","2020",27,"sáb","Em casa","Flamengo","4-2-3-1","E",2,5,52,12.6,0.333240093240093,0.0287179487179487,3.6,0.636190476190476,2,2,1.6,19.4,8.8,8.8,3,-3,4,0.2,0,"Fortaleza_2020_27","Flamengo_2020_27","4--4-2",13,6,56.6,14,0.296126373626374,0.184285714285714,4.2,0.753333333333333,2,1.6,1,16.8,11.2,11.8,13,7,4,0.1,0
"578","Fortaleza","2020",29,"sáb","Em casa","Grêmio","4-2-3-1","E",1,5,52.8,13.4,0.243301143301143,0.0153846153846154,3.2,0.609523809523809,2,3.6,1.4,20.6,9.8,8,2,-4,3.2,0.2,0,"Fortaleza_2020_29","Grêmio_2020_29","4-2-3-1",5,3,51.4,12.6,0.26003108003108,0.0917482517482518,3.2,0.76,2,-4.8,1.4,19.4,11.2,9,9,2,3,0.2,0
"579","Fortaleza","2020",31,"qui","Em casa","Santos","4-2-3-1","V",4,5,51.6,12.6,0.266378066378066,0.08,2.4,0.773333333333333,3,3.2,2.2,18,11.2,7.6,5,-1,2.6,0.2,0.05,"Fortaleza_2020_31","Santos_2020_31","4-1-4-1",4,6,48.4,12.2,0.411666666666667,0.0583333333333333,3.6,0.77,1,-3.8,1,19,11.8,9.4,7,-2,1.8,0,0
"580","Fortaleza","2020",34,"qui","Em casa","Coritiba","4-2-3-1","V",7,9,47.8,10.4,0.286898395721925,0.115294117647059,2.6,0.773333333333333,1,1.8,2,14.4,8.8,7.4,6,-2,3.4,0.2,0.05,"Fortaleza_2020_34","Coritiba_2020_34","5--4-1",7,8,43.8,9.2,0.349316239316239,0.160384615384615,3.6,0.78,1,6.4,0.8,11.4,13.2,9,6,-1,6,0.2,0.0666666666666667
"581","Fortaleza","2020",35,"qua","Em casa","Vasco da Gama","4-2-3-1","V",8,5,45.6,11.8,0.329251336898396,0.110588235294118,1.8,0.933333333333333,2,3.2,2,14.8,10.4,8.6,9,3,3.2,0.1,0,"Fortaleza_2020_35","Vasco da Gama_2020_35","4-2-3-1",4,11,43.6,8.2,0.430555555555556,0.122222222222222,5.4,0.685396825396825,1,1.2,0.4,17.8,10.4,8.6,4,-7,3.2,0,0
"582","Fortaleza","2020",37,"sáb","Em casa","Bahia","4-2-3-1","D",6,10,43.8,10.8,0.309251336898396,0.0705882352941176,3.2,0.633333333333333,1,0.8,0.6,14.4,13.2,6.8,6,-4,3.8,0,0,"Fortaleza_2020_37","Bahia_2020_37","4--3-3",8,5,44.4,11,0.515811965811966,0.148717948717949,4.2,0.783333333333333,3,2.2,0.8,14.8,10.6,9,6,3,3.2,0.05,0
"583","Fortaleza","2021",5,"dom","Em casa","Fluminense","3-4-1-2","E",9,3,52.6,13.2,0.342533577533577,0.121535409035409,2,0.666666666666667,2,1.8,3.8,17.2,12.2,6.6,11,6,2.4,0.2,0,"Fortaleza_2021_5","Fluminense_2021_5","4-2-3-1",5,3,39,9.4,0.480353535353535,0.123888888888889,4.4,0.82,3,4.6,1.4,16.2,11.2,8.8,9,2,1.8,0.1,0
"584","Fortaleza","2021",8,"qua","Em casa","Chapecoense","3-4-1-2","V",5,5,50,13.8,0.330909090909091,0.0597727272727273,3.4,0.883333333333333,2,-2.8,3.8,16.4,13,9.4,6,0,3.6,0,0,"Fortaleza_2021_8","Chapecoense_2021_8","5--4-1",7,9,42,10.4,0.386452436452436,0.13991563991564,6,0.653333333333333,0,2.4,2.2,21,16.2,9.6,3,-2,2.8,0.3,0
"585","Fortaleza","2021",10,"qua","Em casa","América (MG)","3-4-1-2","V",9,6,51.4,15.8,0.381742424242424,0.110606060606061,4.8,0.9,2,-2,1.8,16,11.8,10.2,7,3,3.8,0,0,"Fortaleza_2021_10","América (MG)_2021_10","4-2-3-1",8,9,39.4,12,0.38018648018648,0.132051282051282,4.8,0.673333333333333,1,1.6,2.2,18.2,13,10.2,8,-1,3,0.2,0
"586","Fortaleza","2021",11,"dom","Em casa","Corinthians","3-4-1-2","V",9,4,52.8,17,0.331742424242424,0.103106060606061,3.8,0.966666666666667,4,-1.6,1.6,17.2,11,9.6,10,5,4.4,0,0,"Fortaleza_2021_11","Corinthians_2021_11","4-2-3-1",3,3,53.4,11.8,0.341904761904762,0.0466666666666667,3.6,0.91,2,-4.4,0.4,20.4,10.8,6.2,6,0,1.4,0.2,0
"587","Fortaleza","2021",13,"dom","Em casa","Bragantino","3-4-1-2","V",8,2,47,14,0.311865079365079,0.11234126984127,3.8,0.95,5,1.6,1,15.6,11.2,7.4,12,6,3,0,0,"Fortaleza_2021_13","Bragantino_2021_13","4-2-3-1",7,7,51.2,12.4,0.305780885780886,0.11469696969697,4.6,0.67,0,-3.4,1.2,20.4,12.4,8,6,0,2.8,0,0
"588","Fortaleza","2021",16,"dom","Em casa","Santos","3--5-2","E",7,6,42.6,15.8,0.313943833943834,0.099035409035409,3.2,0.616666666666667,2,1.2,1.8,14.2,13.2,8,10,1,3.8,0,0.1,"Fortaleza_2021_16","Santos_2021_16","4-2-3-1",4,4,60,15,0.308111285266458,0.0681818181818182,3.4,0.72,2,1.6,2,27,9.8,6.4,6,0,2,0.2,0
