"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"630","Fluminense","2020",32,"dom","Em casa","Botafogo (RJ)","4-2-3-1","V",2,0,48,12,0.416666666666667,0.166666666666667,0,0,1,0,0,23,16,20,3,2,2,0.5,0,"Fluminense_2020_32","Botafogo (RJ)_2020_32","5--4-1",0,2,52,6,0.166666666666667,0,4,0.75,0,1,1,9,9,11,0,-2,1,0,0
"631","Fluminense","2020",33,"dom","Em casa","Goiás","4-2-3-1","V",3,0,43,17,0.352941176470588,0.176470588235294,0,0,1,-5,1,13,14,6,3,3,1,0,0,"Fluminense_2020_33","Goiás_2020_33","4--3-3",0,3,57,12,0,0,6,0.5,0,7,0,19,15,13,0,-3,2,0,0
"632","Fluminense","2020",35,"qua","Em casa","Atlético Mineiro","4-2-3-1","E",0,0,28,10,0.3,0,1,1,1,-3,3,20,18,9,1,0,0,0,0,"Fluminense_2020_35","Atlético Mineiro_2020_35","3--4-3",0,0,73,8,0.125,0,3,1,1,7,1,25,9,12,1,0,1,0,0
"633","Fluminense","2020",38,"qui","Em casa","Fortaleza","4-2-3-1","V",2,0,49,9,0.333333333333333,0.222222222222222,2,1,1,-2,0,11,11,11,3,2,0,0,0,"Fluminense_2020_38","Fortaleza_2020_38","4-2-3-1",0,2,52,9,0.222222222222222,0,3,0.333333333333333,0,3,1,16,10,5,0,-2,0,0,0
"634","Fluminense","2021",2,"dom","Em casa","Cuiabá","4-1-4-1","V",1,0,45,8,0.375,0.125,4,1,1,9,0,14,15,4,3,1,2,0,0,"Fluminense_2021_2","Cuiabá_2021_2","4-2-3-1",0,1,55,10,0.4,0,3,0.666666666666667,0,-7,4,16,7,8,0,-1,1,0,0
"635","Fluminense","2021",4,"qui","Em casa","Santos","4--3-3","V",1,0,30,9,0.555555555555556,0.111111111111111,8,1,1,6,1,12,12,11,3,1,4,0,0,"Fluminense_2021_4","Santos_2021_4","4-2-3-1",0,1,71,18,0.444444444444444,0,4,0.75,0,-4,1,18,17,8,0,-1,3,0,0
"636","Fluminense","2021",7,"dom","Em casa","Corinthians","4-2-3-1","E",1,1,46,15,0.333333333333333,0.0666666666666667,3,1,0,3,1,24,8,12,1,0,8,0,0,"Fluminense_2021_7","Corinthians_2021_7","4-2-3-1",1,1,54,10,0.4,0.1,5,0.8,0,-2,0,16,12,5,1,0,1,1,0
"637","Fluminense","2021",8,"qua","Em casa","Atl Paranaense","4-2-3-1","D",1,4,55,12,0.333333333333333,0.0833333333333333,4,0.25,0,1,1,29,8,10,0,-3,1,0,0,"Fluminense_2021_8","Atl Paranaense_2021_8","4-2-3-1",4,1,45,11,0.454545454545455,0.363636363636364,4,0.75,0,0,1,14,14,7,3,3,2,0.25,0
"638","Fluminense","2021",10,"qua","Em casa","Ceará","4-2-3-1","E",0,0,63,16,0.3125,0,2,1,1,3,2,13,5,8,1,0,2,0,0,"Fluminense_2021_10","Ceará_2021_10","4-2-3-1",0,0,37,7,0.285714285714286,0,5,1,1,-2,0,8,15,8,1,0,3,0,0
"639","Fluminense","2021",12,"sáb","Em casa","Grêmio","4-2-3-1","D",0,1,56,10,0.2,0,0,0,0,1,0,12,6,11,0,-1,1,0,0,"Fluminense_2021_12","Grêmio_2021_12","4--4-2",1,0,44,8,0.125,0.125,2,1,1,-1,0,22,13,8,3,1,4,1,0
"640","Fluminense","2021",14,"qui","Em casa","Juventude","4--3-3","E",1,1,64,12,0.5,0.0833333333333333,3,0.666666666666667,0,6,1,32,10,6,1,0,2,0,1,"Fluminense_2021_14","Juventude_2021_14","4--3-3",1,1,36,7,0.285714285714286,0.142857142857143,6,0.833333333333333,0,-4,1,9,12,4,1,0,1,0,0
"641","Fluminense","2021",17,"seg","Em casa","Atlético Mineiro","4-2-3-1","E",1,1,35,9,0.333333333333333,0.111111111111111,7,0.857142857142857,0,-1,3,18,15,6,1,0,3,1,0,"Fluminense_2021_17","Atlético Mineiro_2021_17","4-2-3-1",1,1,66,19,0.368421052631579,0.0526315789473684,2,1,0,2,1,28,15,8,1,0,3,0,0
"642","Fluminense","2021",18,"seg","Em casa","Bahia","4--3-3","V",2,0,49,6,0.666666666666667,0.333333333333333,2,1,1,0,2,16,14,8,3,2,2,0,0,"Fluminense_2021_18","Bahia_2021_18","4-2-3-1",0,2,51,10,0.2,0,4,0.5,0,4,3,34,16,7,0,-2,4,0,0
"643","Fluminense","2021",20,"dom","Em casa","São Paulo","4--3-3","V",2,1,42,8,0.625,0.25,6,1,0,0,0,10,16,8,3,1,5,0,0,"Fluminense_2021_20","São Paulo_2021_20","3-4-1-2",1,2,58,8,0.875,0.125,5,0.6,0,0,3,21,6,14,0,-1,4,1,0
"644","Fluminense","2021",22,"dom","Em casa","Bragantino","4--3-3","V",2,1,44,16,0.375,0.125,4,0.75,0,-8,2,18,8,14,3,1,2,0,0,"Fluminense_2021_22","Bragantino_2021_22","4-2-3-1",1,2,56,7,0.571428571428571,0.142857142857143,6,0.666666666666667,0,9,0,22,14,11,0,-1,2,0,0
"645","Fluminense","2021",24,"qua","Em casa","Fortaleza","4--3-3","D",0,2,54,8,0.375,0,4,0.5,0,-3,1,20,8,17,0,-2,2,0,0,"Fluminense_2021_24","Fortaleza_2021_24","3--4-3",2,0,46,10,0.4,0.2,3,1,1,6,0,10,8,10,3,2,2,0,0
"646","Fluminense","2021",25,"sáb","Em casa","Atl Goianiense","4--3-3","E",0,0,52,14,0.0714285714285714,0,2,1,1,-1,3,27,10,20,1,0,2,0,0,"Fluminense_2021_25","Atl Goianiense_2021_25","4--4-2",0,0,48,11,0.181818181818182,0,1,1,1,2,1,15,10,8,1,0,2,0,0
"647","Fluminense","2021",28,"sáb","Em casa","Flamengo","4-2-3-1","V",3,1,28,11,0.454545454545455,0.272727272727273,8,0.875,0,10,2,16,19,7,3,2,4,0,0,"Fluminense_2021_28","Flamengo_2021_28","4-2-3-1",1,3,72,19,0.421052631578947,0.0526315789473684,5,0.6,0,-9,0,25,19,10,0,-2,1,0,0
"648","Fluminense","2021",30,"sáb","Em casa","Sport Recife","4-2-2-2","V",1,0,62,11,0.0909090909090909,0.0909090909090909,0,0,1,6,2,14,16,7,3,1,1,0,0,"Fluminense_2021_30","Sport Recife_2021_30","4-1-4-1",0,1,39,10,0,0,2,0.5,0,-5,1,19,13,4,0,-1,6,0,1
"649","Fluminense","2021",32,"dom","Em casa","Palmeiras","4-2-3-1","V",2,1,52,12,0.416666666666667,0.166666666666667,0,0,1,0,0,23,16,20,3,1,2,0.5,0,"Fluminense_2021_32","Palmeiras_2021_32","4-2-3-1",1,2,48,12,0.333333333333333,0.0833333333333333,2,0.5,0,7,6,34,16,3,0,-1,5,0,0
"650","Fluminense","2021",34,"dom","Em casa","América (MG)","4--3-3","V",2,0,48,13,0.461538461538462,0.153846153846154,6,1,1,-4,2,16,18,12,3,2,1,0,0,"Fluminense_2021_34","América (MG)_2021_34","4-1-4-1",0,2,52,9,0.333333333333333,0,4,0.75,0,-2,0,9,6,11,0,-2,2,0,0
"651","Fluminense","2021",35,"qua","Em casa","Internacional","4--3-3","V",1,0,31,10,0.3,0.1,1,1,1,-3,3,20,18,9,3,1,0,0,0,"Fluminense_2021_35","Internacional_2021_35","4-2-3-1",0,1,69,17,0.117647058823529,0,2,0,0,1,0,45,8,5,0,-1,7,0,0
"652","Fluminense","2021",38,"qui","Em casa","Chapecoense","4-2-3-1","V",3,0,68,9,0.333333333333333,0.333333333333333,2,1,1,-2,0,11,11,11,3,3,0,0,0,"Fluminense_2021_38","Chapecoense_2021_38","5--3-2",0,3,32,3,0,0,8,0.625,0,-2,2,10,10,7,0,-3,2,0,0
"653","Fortaleza","2019",2,"qua","Em casa","Atl Paranaense","4-2-2-2","V",2,1,36,19,0.263157894736842,0.105263157894737,4,0.75,0,-7,1,13,12,9,3,1,3,0,0,"Fortaleza_2019_2","Atl Paranaense_2019_2","4-2-3-1",1,2,64,10,0.4,0.1,5,0.6,0,8,0,25,6,3,0,-1,3,0,0
"654","Fortaleza","2019",4,"dom","Em casa","São Paulo","4--4-2","D",0,1,53,12,0.25,0,2,0.5,0,-3,2,21,7,12,0,-1,2,0,0,"Fortaleza_2019_4","São Paulo_2019_4","4--3-3",1,0,47,8,0.25,0.125,3,1,1,4,0,11,9,8,3,1,2,0,0
"655","Fortaleza","2019",6,"dom","Em casa","Vasco da Gama","4--4-2","E",1,1,61,13,0.230769230769231,0.0769230769230769,1,1,0,-1,0,17,8,9,1,0,1,0,0,"Fortaleza_2019_6","Vasco da Gama_2019_6","4-2-3-1",1,1,39,14,0.142857142857143,0.0714285714285714,2,0.5,0,3,0,16,6,7,1,0,2,1,0
"656","Fortaleza","2019",9,"qua","Em casa","Cruzeiro","4-2-3-1","V",2,1,46,11,0.363636363636364,0.181818181818182,4,0.75,0,-5,1,27,14,4,3,1,7,0,0,"Fortaleza_2019_9","Cruzeiro_2019_9","4-2-3-1",1,2,54,12,0.333333333333333,0.0833333333333333,4,0.5,0,4,2,19,10,6,0,-1,6,0,0
"657","Fortaleza","2019",10,"sáb","Em casa","Avaí","4--4-2","V",2,0,41,14,0.428571428571429,0.142857142857143,5,1,1,4,0,11,9,13,3,2,2,0,0,"Fortaleza_2019_10","Avaí_2019_10","4-2-3-1",0,2,59,15,0.333333333333333,0,5,0.6,0,-2,1,28,8,9,0,-2,2,0,0
"658","Fortaleza","2019",12,"dom","Em casa","Corinthians","4--4-2","D",1,3,48,14,0.285714285714286,0.0714285714285714,5,0.4,0,2,2,19,3,4,0,-2,2,0,0,"Fortaleza_2019_12","Corinthians_2019_12","4-1-4-1",3,1,52,13,0.384615384615385,0.230769230769231,4,0.75,0,2,1,15,6,9,3,2,1,0,0
"659","Fortaleza","2019",15,"sáb","Em casa","Internacional","4-4-1-1","D",0,1,55,15,0.266666666666667,0,2,0.5,0,1,0,26,9,6,0,-1,8,0,0,"Fortaleza_2019_15","Internacional_2019_15","4--3-3",1,0,45,7,0.285714285714286,0.142857142857143,4,1,1,1,4,8,12,9,3,1,2,0,0
"660","Fortaleza","2019",17,"dom","Em casa","Goiás","4-2-3-1","V",2,0,52,11,0.272727272727273,0.181818181818182,1,1,1,7,0,16,17,8,3,2,3,0,0,"Fortaleza_2019_17","Goiás_2019_17","4-4-1-1",0,2,48,6,0.166666666666667,0,3,0.333333333333333,0,-6,4,13,11,9,0,-2,8,0,0
"661","Fortaleza","2019",18,"sáb","Em casa","Fluminense","4--3-3","D",0,1,47,18,0.444444444444444,0,4,0.75,0,-1,2,19,7,11,0,-1,1,0,0,"Fortaleza_2019_18","Fluminense_2019_18","4-1-4-1",1,0,53,10,0.4,0.1,8,1,1,5,4,17,4,8,3,1,2,0,0
"662","Fortaleza","2019",20,"dom","Em casa","Palmeiras","4-2-3-1","D",0,1,44,12,0.0833333333333333,0,3,0.666666666666667,0,6,1,22,10,8,0,-1,4,0,0,"Fortaleza_2019_20","Palmeiras_2019_20","4-2-3-1",1,0,56,14,0.214285714285714,0.0714285714285714,1,1,1,-5,4,21,11,12,3,1,1,0,0
"663","Fortaleza","2019",22,"seg","Em casa","Botafogo (RJ)","4-2-3-1","V",1,0,46,16,0.1875,0.0625,2,1,1,3,1,28,6,7,3,1,3,0,0,"Fortaleza_2019_22","Botafogo (RJ)_2019_22","4-1-4-1",0,1,54,5,0.4,0,4,0.75,0,0,1,16,8,6,0,-1,2,0,1
"664","Fortaleza","2019",24,"qua","Em casa","Chapecoense","4-2-3-1","V",2,0,53,11,0.454545454545455,0.181818181818182,5,1,1,2,4,15,9,12,3,2,4,0.5,0,"Fortaleza_2019_24","Chapecoense_2019_24","4--2-4",0,2,47,15,0.333333333333333,0,4,0.75,0,-1,1,18,18,7,0,-2,2,0,0
"665","Fortaleza","2019",26,"qua","Em casa","Flamengo","4--4-2","D",1,2,31,6,0.5,0.166666666666667,2,0.5,0,-5,2,11,5,5,0,-1,1,1,0,"Fortaleza_2019_26","Flamengo_2019_26","4--4-2",2,1,69,11,0.363636363636364,0.181818181818182,2,1,0,10,2,29,12,3,3,1,3,0.5,0
"666","Fortaleza","2019",27,"sáb","Em casa","Grêmio","4-2-3-1","V",2,1,40,10,0.5,0.2,4,0.75,0,1,0,15,4,9,3,1,4,0,0,"Fortaleza_2019_27","Grêmio_2019_27","4-2-3-1",1,2,60,13,0.307692307692308,0.0769230769230769,5,0.6,0,5,0,27,11,5,0,-1,8,0,0
"667","Fortaleza","2019",30,"sáb","Em casa","Atlético Mineiro","4-2-3-1","E",2,2,59,18,0.333333333333333,0.111111111111111,5,0.6,0,1,1,15,12,9,1,0,3,0,0,"Fortaleza_2019_30","Atlético Mineiro_2019_30","4-2-3-1",2,2,41,16,0.375,0.125,6,0.666666666666667,0,2,2,24,5,6,1,0,9,0,0
"668","Fortaleza","2019",32,"dom","Em casa","Ceará","4-2-3-1","V",1,0,37,9,0.222222222222222,0.111111111111111,3,1,1,-4,0,12,7,7,3,1,4,0,0,"Fortaleza_2019_32","Ceará_2019_32","3--4-3",0,1,63,15,0.2,0,2,0.5,0,4,0,21,8,11,0,-1,4,0,0
"669","Fortaleza","2019",33,"dom","Em casa","CSA","4-2-3-1","V",3,0,64,15,0.4,0.2,2,1,1,-9,0,18,4,6,3,3,0,0,0,"Fortaleza_2019_33","CSA_2019_33","4-2-3-1",0,3,36,8,0.25,0,6,0.5,0,10,1,8,11,5,0,-3,1,0,0
"670","Fortaleza","2019",35,"qui","Em casa","Santos","4-2-3-1","V",2,1,37,11,0.272727272727273,0.181818181818182,4,0.75,0,1,1,15,5,8,3,1,2,0,0,"Fortaleza_2019_35","Santos_2019_35","4--3-3",1,2,63,14,0.285714285714286,0.0714285714285714,3,0.333333333333333,0,2,3,23,6,11,0,-1,20,0,0
"671","Fortaleza","2019",38,"dom","Em casa","Bahia","4-2-3-1","V",2,1,57,8,0.5,0.25,4,0.75,0,-4,4,14,10,11,3,1,2,0,0,"Fortaleza_2019_38","Bahia_2019_38","4--3-3",1,2,43,11,0.363636363636364,0.0909090909090909,4,0.5,0,9,3,16,4,15,0,-1,1,0,0
"672","Fortaleza","2020",1,"sáb","Em casa","Atl Paranaense","4-2-3-1","D",0,2,43,10,0.3,0,5,0.6,0,5,1,16,9,7,0,-2,8,0,0,"Fortaleza_2020_1","Atl Paranaense_2020_1","4--3-3",2,0,57,13,0.384615384615385,0.153846153846154,3,1,1,-4,1,8,5,6,3,2,2,0,0
"673","Fortaleza","2020",3,"dom","Em casa","Botafogo (RJ)","4-2-3-1","E",0,0,58,12,0.0833333333333333,0,6,1,1,1,2,17,13,7,1,0,2,0,0,"Fortaleza_2020_3","Botafogo (RJ)_2020_3","4-2-3-1",0,0,42,15,0.4,0,1,1,1,-1,1,20,9,8,1,0,1,0,0
"674","Fortaleza","2020",6,"sáb","Em casa","Bragantino","4-2-3-1","V",3,0,59,13,0.538461538461538,0.230769230769231,2,1,1,12,0,16,10,12,3,3,2,0,0,"Fortaleza_2020_6","Bragantino_2020_6","4-1-4-1",0,3,41,6,0.333333333333333,0,6,0.5,0,-9,1,15,7,10,0,-3,7,0,0
"675","Fortaleza","2020",9,"qua","Em casa","Sport Recife","4-2-3-1","V",1,0,53,12,0.416666666666667,0.0833333333333333,1,1,1,13,0,23,7,5,3,1,5,1,0,"Fortaleza_2020_9","Sport Recife_2020_9","4-2-3-1",0,1,47,4,0.25,0,3,1,0,-12,3,9,5,10,0,-1,1,0,0
"676","Fortaleza","2020",11,"sáb","Em casa","Internacional","4-2-3-1","V",1,0,42,12,0.25,0.0833333333333333,1,1,1,-9,2,14,5,9,3,1,1,0,0,"Fortaleza_2020_11","Internacional_2020_11","4--4-2",0,1,58,11,0.0909090909090909,0,3,0.666666666666667,0,11,2,23,7,9,0,-1,3,0,0
"677","Fortaleza","2020",13,"dom","Em casa","Atl Goianiense","4-2-3-1","E",0,0,59,17,0.352941176470588,0,2,1,1,-6,1,26,3,3,1,0,5,0,0,"Fortaleza_2020_13","Atl Goianiense_2020_13","4-2-3-1",0,0,41,7,0.285714285714286,0,5,0.8,1,8,0,21,13,10,1,0,4,0,0
"678","Fortaleza","2020",14,"qua","Em casa","Atlético Mineiro","4-2-3-1","V",2,1,31,7,0.428571428571429,0.285714285714286,4,0.75,0,-9,1,11,15,5,3,1,9,0,0,"Fortaleza_2020_14","Atlético Mineiro_2020_14","4-1-4-1",1,2,69,15,0.266666666666667,0.0666666666666667,3,0.333333333333333,0,10,2,27,7,7,0,-1,3,0,0
"679","Fortaleza","2020",17,"dom","Em casa","Palmeiras","4--4-2","V",2,0,51,10,0.4,0.2,3,1,1,-5,0,10,15,10,3,2,2,0,0,"Fortaleza_2020_17","Palmeiras_2020_17","4--4-2",0,2,49,15,0.2,0,4,0.5,0,6,2,30,12,8,0,-2,9,0,0
"680","Fortaleza","2020",19,"sáb","Em casa","Fluminense","4--5-1","D",0,1,44,4,0.25,0,4,0.75,0,-4,0,7,5,10,0,-1,7,0,0,"Fortaleza_2020_19","Fluminense_2020_19","4--4-2",1,0,56,11,0.363636363636364,0.0909090909090909,1,1,1,5,1,29,10,11,3,1,1,0,0
"681","Fortaleza","2020",21,"sáb","Em casa","São Paulo","4--4-2","D",2,3,50,12,0.5,0.166666666666667,5,0.4,0,-2,2,16,9,7,0,-1,2,0,0,"Fortaleza_2020_21","São Paulo_2020_21","4--3-3",3,2,50,8,0.625,0.375,5,0.6,0,3,2,15,6,6,3,1,4,0,0
"682","Fortaleza","2020",23,"qui","Em casa","Goiás","4--4-2","E",1,1,70,15,0.533333333333333,0.0666666666666667,1,0,0,-1,3,24,7,6,1,0,2,0,0,"Fortaleza_2020_23","Goiás_2020_23","4--3-3",1,1,30,6,0.166666666666667,0.166666666666667,8,0.875,0,4,0,7,13,7,1,0,0,0,0
"683","Fortaleza","2020",24,"qua","Em casa","Corinthians","4--4-2","E",0,0,45,13,0.384615384615385,0,5,0.8,1,-3,2,14,11,11,1,0,7,0,0,"Fortaleza_2020_24","Corinthians_2020_24","4-2-3-1",0,0,55,9,0.444444444444444,0,5,1,1,4,0,23,11,5,1,0,7,0,0
"684","Fortaleza","2020",26,"dom","Em casa","Ceará","4--4-2","D",0,2,60,11,0,0,3,0.666666666666667,0,1,0,24,8,10,0,-2,6,0,0,"Fortaleza_2020_26","Ceará_2020_26","4-2-3-1",2,0,40,6,0.833333333333333,0.333333333333333,0,0,1,1,0,8,9,6,3,2,1,0,0
"685","Fortaleza","2020",27,"sáb","Em casa","Flamengo","4-2-3-1","E",0,0,37,11,0.363636363636364,0,2,1,1,10,1,19,14,10,1,0,3,0,0,"Fortaleza_2020_27","Flamengo_2020_27","4--4-2",0,0,63,13,0.153846153846154,0,4,1,1,-8,0,16,11,12,1,0,3,0,0
"686","Fortaleza","2020",29,"sáb","Em casa","Grêmio","4-2-3-1","E",0,0,54,14,0.357142857142857,0,3,0.666666666666667,1,5,3,13,10,7,1,0,4,0,0,"Fortaleza_2020_29","Grêmio_2020_29","4-2-3-1",0,0,46,11,0.363636363636364,0,5,1,1,-4,1,20,18,11,1,0,2,0,0
"687","Fortaleza","2020",31,"qui","Em casa","Santos","4-2-3-1","V",2,0,47,10,0.3,0.2,1,2,1,7,5,17,7,11,3,2,2,0.5,0,"Fortaleza_2020_31","Santos_2020_31","4-1-4-1",0,2,53,12,0.25,0,2,0.5,0,-4,1,16,12,9,0,-2,0,0,0
"688","Fortaleza","2020",34,"qui","Em casa","Coritiba","4-2-3-1","V",3,1,54,17,0.411764705882353,0.176470588235294,2,0.5,0,3,0,15,10,8,3,2,3,0,0,"Fortaleza_2020_34","Coritiba_2020_34","5--4-1",1,3,47,6,0.333333333333333,0.166666666666667,3,0.666666666666667,0,0,3,13,17,5,0,-2,17,0,0.333333333333333
"689","Fortaleza","2020",35,"qua","Em casa","Vasco da Gama","4-2-3-1","V",3,0,44,17,0.411764705882353,0.176470588235294,1,1,1,2,1,12,20,10,3,3,2,0,0,"Fortaleza_2020_35","Vasco da Gama_2020_35","4-2-3-1",0,3,56,12,0.0833333333333333,0,7,0.571428571428571,0,-1,1,23,9,5,0,-3,3,0,0
"690","Fortaleza","2020",37,"sáb","Em casa","Bahia","4-2-3-1","D",0,4,61,11,0.272727272727273,0,4,0.5,0,3,0,22,13,4,0,-4,10,0,0,"Fortaleza_2020_37","Bahia_2020_37","4--3-3",4,0,40,12,0.583333333333333,0.333333333333333,3,1,1,0,1,14,15,8,3,4,3,0.25,0
"691","Fortaleza","2021",2,"dom","Em casa","Internacional","3-4-1-2","V",5,1,52,14,0.571428571428571,0.357142857142857,3,0.666666666666667,0,2,2,12,10,9,3,4,1,0,0,"Fortaleza_2021_2","Internacional_2021_2","4--3-3",1,5,48,5,0.6,0.2,9,0.444444444444444,0,4,1,16,7,9,0,-4,14,0,0.2
"692","Fortaleza","2021",3,"dom","Em casa","Sport Recife","3-4-1-2","V",1,0,58,13,0.538461538461538,0.0769230769230769,0,0,1,9,2,13,15,5,3,1,3,1,0,"Fortaleza_2021_3","Sport Recife_2021_3","4-2-3-1",0,1,42,5,0,0,6,1,0,-5,0,18,9,6,0,-1,8,0,0
"693","Fortaleza","2021",5,"dom","Em casa","Fluminense","3-4-1-2","E",1,1,63,16,0.125,0.0625,3,0.666666666666667,0,-2,6,27,13,4,1,0,3,0,0,"Fortaleza_2021_5","Fluminense_2021_5","4-2-3-1",1,1,38,4,0.75,0.25,2,0.5,0,5,2,18,9,9,1,0,0,0,0
"694","Fortaleza","2021",8,"qua","Em casa","Chapecoense","3-4-1-2","V",3,2,63,22,0.454545454545455,0.136363636363636,4,0.75,0,-6,2,16,16,12,3,1,9,0,0,"Fortaleza_2021_8","Chapecoense_2021_8","5--4-1",2,3,37,9,0.555555555555556,0.222222222222222,10,0.7,0,8,2,15,17,14,0,-1,3,0.5,0
"695","Fortaleza","2021",10,"qua","Em casa","América (MG)","3-4-1-2","V",4,0,55,16,0.3125,0.25,3,1,1,3,2,17,12,11,3,4,2,0,0,"Fortaleza_2021_10","América (MG)_2021_10","4-2-3-1",0,4,45,11,0.272727272727273,0,5,0.2,0,-1,1,15,10,8,0,-4,1,0,0
"696","Fortaleza","2021",11,"dom","Em casa","Corinthians","3-4-1-2","V",1,0,44,16,0.25,0.0625,1,1,2,-1,1,14,11,8,3,1,4,0,0,"Fortaleza_2021_11","Corinthians_2021_11","4-2-3-1",0,1,56,7,0.142857142857143,0,4,0.75,0,1,1,16,10,5,0,-1,3,0,0
"697","Fortaleza","2021",13,"dom","Em casa","Bragantino","3-4-1-2","V",1,0,35,14,0.285714285714286,0.0714285714285714,4,1,1,8,1,7,11,7,3,1,4,0,0,"Fortaleza_2021_13","Bragantino_2021_13","4-2-3-1",0,1,65,13,0.307692307692308,0,4,0.75,0,-4,0,30,10,7,0,-1,2,0,0
"698","Fortaleza","2021",16,"dom","Em casa","Santos","3--5-2","E",1,1,47,13,0.153846153846154,0.0769230769230769,2,0.5,0,6,4,23,10,5,1,0,2,0,0,"Fortaleza_2021_16","Santos_2021_16","4-2-3-1",1,1,53,8,0.25,0.125,0,0,0,-2,1,15,13,5,1,0,1,0,0
"699","Fortaleza","2021",18,"seg","Em casa","Cuiabá","3-4-1-2","E",0,0,64,19,0.210526315789474,0,5,1,1,-1,2,29,13,10,1,0,2,0,0,"Fortaleza_2021_18","Cuiabá_2021_18","4--4-2",0,0,36,11,0.454545454545455,0,4,1,1,2,2,7,12,6,1,0,5,0,0
"700","Fortaleza","2021",20,"dom","Em casa","Atlético Mineiro","3-4-1-2","D",0,2,49,13,0.307692307692308,0,4,0.5,0,-4,1,24,10,2,0,-2,1,0,0,"Fortaleza_2021_20","Atlético Mineiro_2021_20","4-2-3-1",2,0,51,11,0.363636363636364,0.181818181818182,4,1,1,4,1,14,7,10,3,2,2,0,0
"701","Fortaleza","2021",23,"sáb","Em casa","Atl Goianiense","3-4-1-2","D",0,3,68,14,0.285714285714286,0,6,0.5,0,-5,4,34,5,9,0,-3,1,0,0.333333333333333,"Fortaleza_2021_23","Atl Goianiense_2021_23","4-2-3-1",3,0,32,6,0.833333333333333,0.5,4,1,1,6,1,13,8,4,3,3,4,0,0
"702","Fortaleza","2021",25,"sáb","Em casa","Flamengo","5--4-1","D",0,3,40,6,0.333333333333333,0,7,0.571428571428571,0,-6,3,9,16,11,0,-3,5,0,0,"Fortaleza_2021_25","Flamengo_2021_25","4-2-3-1",3,0,60,13,0.461538461538462,0.230769230769231,2,1,1,6,0,11,7,8,3,3,2,0,0
"703","Fortaleza","2021",26,"qua","Em casa","Grêmio","3-4-1-2","V",1,0,48,22,0.363636363636364,0.0454545454545455,5,1,1,-4,0,19,6,4,3,1,2,0,0,"Fortaleza_2021_26","Grêmio_2021_26","3-4-1-2",0,1,52,13,0.384615384615385,0,8,0.875,0,4,2,7,11,7,0,-1,2,0,0
"704","Fortaleza","2021",28,"sáb","Em casa","Atl Paranaense","3-4-1-2","V",3,0,54,18,0.111111111111111,0.166666666666667,1,0,0,-1,1,31,13,6,3,3,1,0,0,"Fortaleza_2021_28","Atl Paranaense_2021_28","4-2-3-1",0,3,46,8,0.5,0,8,1,1,8,1,10,17,10,0,-3,2,0,0
"705","Fortaleza","2021",31,"qua","Em casa","São Paulo","3-4-1-2","E",1,1,41,10,0.3,0.1,1,2,1,7,5,17,7,11,1,0,2,1,0,"Fortaleza_2021_31","São Paulo_2021_31","3-1-4-2",1,1,59,11,0.454545454545455,0.0909090909090909,7,0.285714285714286,0,-2,0,27,7,4,1,0,2,0,0
"706","Fortaleza","2021",33,"qua","Em casa","Ceará","3-4-1-2","D",0,4,62,4,0.25,0,3,0.666666666666667,0,0,2,9,6,5,0,-4,1,0,0,"Fortaleza_2021_33","Ceará_2021_33","4-2-3-1",4,0,38,9,0.222222222222222,0.444444444444444,2,0,0,-2,1,12,11,7,3,4,0,0,0
"707","Fortaleza","2021",34,"sáb","Em casa","Palmeiras","3-4-1-2","V",1,0,33,17,0.411764705882353,0.0588235294117647,2,0.5,0,3,0,15,10,8,3,1,3,0,0,"Fortaleza_2021_34","Palmeiras_2021_34","4-1-4-1",0,1,67,8,0.25,0,2,1,0,0,3,24,15,9,0,-1,1,0,0
"708","Fortaleza","2021",36,"sex","Em casa","Juventude","3--5-2","V",1,0,53,5,0.2,0.2,6,0.5,0,-4,0,14,17,7,3,1,3,0,0,"Fortaleza_2021_36","Juventude_2021_36","3--4-3",0,1,47,11,0.272727272727273,0,4,0.75,0,-5,0,17,5,11,0,-1,0,0,0
"709","Fortaleza","2021",38,"qui","Em casa","Bahia","3-4-1-2","V",2,1,52,9,0.222222222222222,0.222222222222222,3,0.333333333333333,0,3,1,16,10,5,3,1,0,0,0,"Fortaleza_2021_38","Bahia_2021_38","4-2-3-1",1,2,48,16,0.3125,0.0625,5,1,1,-2,2,13,15,11,0,-1,0,0,0
"710","Goiás","2019",2,"qua","Em casa","São Paulo","4-2-3-1","D",1,2,47,13,0.153846153846154,0.0769230769230769,5,0.6,0,3,1,24,10,11,0,-1,3,0,0,"Goiás_2019_2","São Paulo_2019_2","4-2-3-1",2,1,53,14,0.357142857142857,0.142857142857143,2,0.5,0,-2,1,19,9,12,3,1,7,0,0
